update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
149,2441216,34.360209703445435,34.360209703445435,32.56312072277069,44.389790296554565,46.18687927722931,0.02,0.375,0.00045,0.0013270748723130054
150,2457600,33.95351827144623,33.95351827144623,32.54679203033447,44.79648172855377,46.20320796966553,0.02,0.375,0.00045,0.0021778046553322383
151,2473984,33.32386672496796,33.32386672496796,32.43063151836395,45.42613327503204,46.31936848163605,0.02,0.375,0.00045,0.005391648100101065
152,2490368,33.80950450897217,33.80950450897217,32.093045711517334,44.94049549102783,46.656954288482666,0.02,0.375,0.00045,0.002417149696270826
153,2506752,34.240678548812866,34.240678548812866,32.240787744522095,44.509321451187134,46.509212255477905,0.02,0.375,0.00045,0.001142176163273234
154,2523136,33.826199769973755,33.826199769973755,32.249799966812134,44.923800230026245,46.500200033187866,0.02,0.375,0.00045,0.0023001216056968586
155,2539520,33.41161370277405,33.41161370277405,31.869558095932007,45.33838629722595,46.88044190406799,0.02,0.375,0.00045,0.0022757394885843498
156,2555904,33.0202853679657,33.0202853679657,31.833649277687073,45.7297146320343,46.91635072231293,0.02,0.375,0.00045,0.0019555838134465374
157,2572288,33.01086187362671,33.01086187362671,31.794340014457703,45.73913812637329,46.9556599855423,0.02,0.375,0.00045,0.0002466602121558026
158,2588672,33.49163293838501,33.49163293838501,31.810388565063477,45.25836706161499,46.93961143493652,0.02,0.375,0.00045,0.0017810885328458427
159,2605056,33.401859402656555,33.401859402656555,31.87279760837555,45.348140597343445,46.87720239162445,0.02,0.375,0.00045,0.00020588331731232756
160,2621440,33.92353713512421,33.92353713512421,31.809691190719604,44.82646286487579,46.940308809280396,0.02,0.375,0.00045,0.003152997440076888
161,2637824,34.25788640975952,34.25788640975952,32.19872772693634,44.49211359024048,46.55127227306366,0.02,0.375,0.00045,0.0017749401421383482
162,2654208,33.754844069480896,33.754844069480896,32.078368067741394,44.995155930519104,46.671631932258606,0.02,0.375,0.00045,0.0020229766108400327
163,2670592,33.235997557640076,33.235997557640076,32.47838079929352,45.514002442359924,46.27161920070648,0.02,0.375,0.00045,0.00365165077535039
164,2686976,32.76977002620697,32.76977002620697,31.792837977409363,45.98022997379303,46.95716202259064,0.02,0.375,0.00045,0.0018646417634158752
165,2703360,33.25459122657776,33.25459122657776,31.952056884765625,45.49540877342224,46.797943115234375,0.02,0.375,0.00045,0.0024580763996141287
166,2719744,33.28981161117554,33.28981161117554,32.51671552658081,45.46018838882446,46.23328447341919,0.02,0.375,0.00045,0.0003311531732833828
167,2736128,32.908979654312134,32.908979654312134,32.23679721355438,45.841020345687866,46.51320278644562,0.02,0.375,0.00045,0.0012884560880934259
168,2752512,32.473278641700745,32.473278641700745,31.851012110710144,46.276721358299255,46.898987889289856,0.02,0.375,0.00045,0.0018237158801525765
169,2768896,31.980026364326477,31.967598795890808,31.980026364326477,46.78240120410919,46.76997363567352,0.02,0.375,0.00045,0.0019267940527129212
170,2785280,32.012460231781006,32.012460231781006,31.72260880470276,46.737539768218994,47.02739119529724,0.02,0.375,0.00045,5.7033611244605706e-05
171,2801664,32.59767949581146,32.59767949581146,31.553170680999756,46.15232050418854,47.196829319000244,0.02,0.375,0.00045,0.0056989324579888034
172,2818048,32.283560037612915,32.283560037612915,32.0598578453064,46.466439962387085,46.6901421546936,0.02,0.375,0.00045,0.0010771720612012814
173,2834432,32.74640500545502,32.74640500545502,32.18639254570007,46.00359499454498,46.56360745429993,0.02,0.375,0.00045,0.002822212507714994
174,2850816,33.29750955104828,33.29750955104828,31.753880381584167,45.45249044895172,46.99611961841583,0.02,0.375,0.00045,0.004075688668001476
175,2867200,33.18542003631592,33.18542003631592,31.378397941589355,45.56457996368408,47.371602058410645,0.02,0.375,0.00045,0.0002872639072563743
176,2883584,33.505258560180664,33.505258560180664,32.45539724826813,45.244741439819336,46.29460275173187,0.02,0.375,0.00045,0.001055634158592511
177,2899968,33.455169796943665,33.455169796943665,31.6048926115036,45.294830203056335,47.1451073884964,0.02,0.375,0.00045,0.0008597626449045493
178,2916352,33.467543721199036,33.467543721199036,32.20371961593628,45.282456278800964,46.54628038406372,0.02,0.375,0.00045,0.001003810184931808
179,2932736,33.05401265621185,33.05401265621185,32.290512919425964,45.69598734378815,46.459487080574036,0.02,0.375,0.00045,0.0018119324026997675
180,2949120,32.986748814582825,32.986748814582825,32.09135293960571,45.763251185417175,46.65864706039429,0.02,0.375,0.00045,0.000977150784819969
181,2965504,33.44233691692352,33.44233691692352,31.976763010025024,45.30766308307648,46.773236989974976,0.02,0.375,0.00045,0.0018422816473616876
182,2981888,34.07781183719635,34.07781183719635,32.3381906747818,44.67218816280365,46.4118093252182,0.02,0.375,0.00045,0.004654449930671945
183,2998272,34.140605330467224,34.140605330467224,31.87412679195404,44.609394669532776,46.87587320804596,0.02,0.375,0.00045,0.0008995814599643381
184,3014656,33.554983735084534,33.554983735084534,32.2962349653244,45.195016264915466,46.4537650346756,0.02,0.375,0.00045,0.003384271020047436
185,3031040,33.75957667827606,33.75957667827606,32.27352261543274,44.99042332172394,46.47647738456726,0.02,0.375,0.00045,0.0008590591757410948
186,3047424,34.040043354034424,34.040043354034424,32.016650438308716,44.709956645965576,46.733349561691284,0.02,0.375,0.00045,0.0009833955635940583
187,3063808,33.959919810295105,33.959919810295105,31.812814474105835,44.790080189704895,46.937185525894165,0.02,0.375,0.00045,0.0005569019225674765
188,3080192,34.31221306324005,34.31221306324005,32.35048711299896,44.43778693675995,46.39951288700104,0.02,0.375,0.00045,0.0011476124600676486
189,3096576,34.50982630252838,34.50982630252838,32.84756302833557,44.24017369747162,45.90243697166443,0.02,0.375,0.00045,0.0006762575135780935
190,3112960,35.04669725894928,35.04669725894928,32.71866798400879,43.70330274105072,46.03133201599121,0.02,0.375,0.00045,0.002223331247068927
191,3129344,35.62771141529083,35.62771141529083,32.90341556072235,43.12228858470917,45.84658443927765,0.02,0.375,0.00045,0.0028689730931773737
192,3145728,36.12869739532471,36.12869739532471,32.50986397266388,42.62130260467529,46.24013602733612,0.02,0.375,0.00045,0.0029050255360743905
193,3162112,35.79394280910492,35.79394280910492,32.82657325267792,42.95605719089508,45.92342674732208,0.02,0.375,0.00045,0.0005335381700319886
194,3178496,36.40349864959717,36.40349864959717,32.72258400917053,42.34650135040283,46.02741599082947,0.02,0.375,0.00045,0.004399003582227579
195,3194880,35.77435076236725,35.77435076236725,32.78424799442291,42.97564923763275,45.96575200557709,0.02,0.375,0.00045,0.00514927210889482
196,3211264,35.91445744037628,35.91445744037628,32.97239303588867,42.83554255962372,45.77760696411133,0.02,0.375,0.00045,0.0014623977182509408
197,3227648,35.273874402046204,35.273874402046204,32.84991443157196,43.476125597953796,45.90008556842804,0.02,0.375,0.00045,0.004843183940806739
198,3244032,35.49336850643158,35.49336850643158,32.681254148483276,43.25663149356842,46.068745851516724,0.02,0.375,0.00045,0.0002694070307370566
199,3260416,35.0767707824707,35.0767707824707,32.75665104389191,43.6732292175293,45.99334895610809,0.02,0.375,0.00045,0.0020950017623817983
200,3276800,34.4819700717926,34.4819700717926,32.30704724788666,44.2680299282074,46.44295275211334,0.02,0.375,0.00045,0.00416215510568918
201,3293184,35.06559491157532,35.06559491157532,32.50616252422333,43.68440508842468,46.24383747577667,0.02,0.375,0.00045,0.004535449256434276
202,3309568,34.47448670864105,34.47448670864105,32.60247766971588,44.27551329135895,46.14752233028412,0.02,0.375,0.00045,0.004057840479470087
203,3325952,34.969011545181274,34.969011545181274,32.1388965845108,43.780988454818726,46.6111034154892,0.02,0.375,0.00045,0.003642411486623587
204,3342336,34.69518780708313,34.69518780708313,32.545480728149414,44.05481219291687,46.204519271850586,0.02,0.375,0.00045,0.000558378683342653
205,3358720,34.25883710384369,34.25883710384369,32.37426936626434,44.49116289615631,46.37573063373566,0.02,0.375,0.00045,0.0028143308139874533
206,3375104,34.62908923625946,34.62908923625946,32.16756343841553,44.12091076374054,46.58243656158447,0.02,0.375,0.00045,0.000626301996771872
207,3391488,34.76925551891327,34.76925551891327,32.00325429439545,43.98074448108673,46.74674570560455,0.02,0.375,0.00045,9.75178843646063e-05
208,3407872,35.218215584754944,35.218215584754944,32.54810631275177,43.531784415245056,46.20189368724823,0.02,0.375,0.00045,0.0016766266495324088
209,3424256,34.69884753227234,34.69884753227234,32.852134704589844,44.05115246772766,45.897865295410156,0.02,0.375,0.00045,0.0036601509220872686
210,3440640,35.14565885066986,35.14565885066986,32.47687876224518,43.60434114933014,46.27312123775482,0.02,0.375,0.00045,0.001963359990668323
211,3457024,34.653881788253784,34.653881788253784,32.33564257621765,44.096118211746216,46.41435742378235,0.02,0.375,0.00045,0.001907293724093506
212,3473408,35.01261830329895,35.01261830329895,32.15737998485565,43.73738169670105,46.59262001514435,0.02,0.375,0.00045,0.001544674255501377
213,3489792,34.859148263931274,34.859148263931274,32.51833379268646,43.890851736068726,46.23166620731354,0.02,0.375,0.00045,0.0001938222927606148
214,3506176,34.57452118396759,34.57452118396759,32.54246771335602,44.17547881603241,46.20753228664398,0.02,0.375,0.00045,0.0010223379261901755
215,3522560,35.03483593463898,35.03483593463898,32.60289490222931,43.71516406536102,46.14710509777069,0.02,0.375,0.00045,0.0023615384675053975
216,3538944,34.48506057262421,34.48506057262421,32.64320254325867,44.26493942737579,46.10679745674133,0.02,0.375,0.00045,0.004873975042823986
