run_id,variant_name,stage1_weight,stage2_weight,k1,k2,information_revelation,theoretical_stage1_effort,theoretical_stage2_effort,Model_training,final_stage1_effort,final_stage2_effort,final_weighted_effort,Convergence_Quality,episodes,Gap_from_theoretical,abs_err,stage2_gap_unweighted,gradient_iterations,gradient_final_grad,gradient_mode,opp_mode,opp_sync_interval,opp_ema_tau,opp_hist_size,last_sync_step,approx_kl,batch_entropy,alpha_mean,beta_mean,kl_proxy_max,kl_proxy_mean,ratio_max,ratio_mean,clip_frac_max,clip_frac_mean,approx_kl_max_abs,mean_kl_window,std_kl_window,drift_effort,exploitability,best_dev_effort,symmetry_gap,drift_ok_streak,exploit_ok_streak,converged_flag,eval_vs_history_effort_mean,eval_vs_history_effort_std,eval_vs_history_reward_mean,eval_vs_history_reward_std,eval_vs_history_abs_err_mean
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,43.45501363277435,282.4575886130333,Poor,6144000,12.996956841512144,1.9995318217711002,1.9995318217711002,,,,periodic,0,0.0,0,-1,0.0022325143218040466,-1.9232559204101562,85.14335632324219,110.7911148071289,0.0054827360436320305,0.0020130722550675273,1.3918410539627075,0.99978057295084,0.052734375,0.0113525390625,0.009597063064575195,0.001797250285744667,0.0024260913000150085,0.033214688301086426,0.0071926116943359375,43.0,0.12124103587123614,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,35.48129498958588,230.6284174323082,Good,6144000,0.8304376343284332,0.1277596360505271,0.1277596360505271,,,,periodic,0,0.0,0,-1,0.002146497368812561,-1.967498779296875,70.77032470703125,128.68780517578125,0.004796968773007393,0.0026833004449144937,1.405328392982483,1.0005368292331696,0.0439453125,0.01611328125,0.00504988431930542,0.002022929862141609,0.0019548385517835936,1.4601022005081177,0.008791923522949219,34.0,0.010727900080333086,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,34.374892711639404,223.43680262565613,Poor,6144000,6.361177172323636,0.9786426418959451,0.9786426418959451,,,,periodic,0,0.0,0,-1,0.0015008151531219482,-1.8814697265625,56.673465728759766,108.1953125,0.0022561366204172373,0.0007552643801318482,1.250688076019287,0.9992544651031494,0.0048828125,0.001220703125,0.0045127272605896,0.0010160651057958604,0.0011317127622567343,1.7482638359069824,0.009207725524902344,34.75,0.0008691838010932429,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.490050673484802,191.68532937765121,Fair,6144000,3.6688004520314053,0.5644308387740615,0.5644308387740615,,,,periodic,0,0.0,0,-1,4.8138201236724854e-05,-2.070709228515625,65.48575592041016,156.5747528076172,0.0004483164520934224,9.337645315099508e-05,1.081587791442871,1.0000452250242233,0.0,0.0,0.0010251402854919434,0.0011297695338726044,0.001065157688453664,0.9322941303253174,0.005733489990234375,28.75,0.08811348909514294,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.59643006324768,192.37679541110992,Fair,6144000,4.360266485490115,0.67081022853694,0.67081022853694,,,,periodic,0,0.0,0,-1,0.00019122660160064697,-2.1293182373046875,73.92573547363281,175.85350036621094,0.0001137692597694695,4.284264286980033e-05,1.057178020477295,0.9998516216874123,0.0,0.0,0.0006960630416870117,0.0014801543205976487,0.001332233178368146,0.8658945560455322,0.005984306335449219,28.25,0.05298989918074781,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,28.198042511940002,183.28727632761002,Fair,6144000,4.7292525980097935,0.7275773227707383,0.7275773227707383,,,,periodic,0,0.0,0,-1,-1.564621925354004e-06,-2.0894317626953125,63.23638153076172,161.0216827392578,0.00037863169563934207,0.00014606427430408075,1.1075748205184937,1.0001476556062698,0.0,0.0,0.0004724860191345215,0.001480935886502266,0.0013609860205938476,1.118701696395874,0.006824493408203125,26.75,0.08222191547969615,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,29.287582635879517,190.36928713321686,Fair,6144000,2.3527582075970486,0.3619628011687759,0.3619628011687759,,,,periodic,0,0.0,0,-1,0.002376765012741089,-2.1367645263671875,74.32633972167969,179.45472717285156,0.006149864289909601,0.0018937816348625347,1.3738635778427124,0.9995170384645462,0.0751953125,0.0145263671875,0.009447872638702393,0.0009739484637975692,0.0011005858655535488,1.026633381843567,0.006428718566894531,26.0,0.0894212978892206,5,5,1,,,,,
20260410_093447,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,ppo,0.0,27.84091830253601,180.96596896648407,Poor,6144000,7.0505599591357395,1.08470153217473,1.08470153217473,,,,periodic,0,0.0,0,-1,0.0008154734969139099,-2.1475067138671875,69.66046905517578,180.54847717285156,0.0007644362631253898,0.00042640420724637806,1.1116384267807007,0.9996109530329704,0.0,0.0,0.004509031772613525,0.001394784078001976,0.0013400963258621283,2.3716241121292114,0.004994869232177734,28.75,0.02224881481375718,5,5,1,,,,,
20260410_180008,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,ppo,0.0,33.512574434280396,217.83173382282257,Poor,6144000,11.966245975157193,1.8409609192549539,1.8409609192549539,,,,periodic,0,0.0,0,-1,0.003871507942676544,-2.038848876953125,74.8710708618164,148.54078674316406,0.011012563481926918,0.0053448554026545025,1.572644829750061,1.0014733374118805,0.171875,0.0703125,0.015176892280578613,0.0013382822275161744,0.0010188091746996713,1.30232572555542,0.0057373046875,34.5,0.09059740277009354,4,5,1,,,,,
20260410_180251,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,41.49046242237091,269.6880057454109,Poor,6144000,25.76653970913452,3.9640830321745426,3.9640830321745426,,,,periodic,0,0.0,0,-1,9.963661432266235e-05,-1.9227142333984375,80.25609588623047,113.1765365600586,0.0014360302593559027,0.00038248235068749636,1.1497291326522827,1.0002828538417816,0.0,0.0,0.002266407012939453,0.0013666540384292603,0.0012251666577493285,0.5547910928726196,0.008908271789550781,42.75,0.10520602669586765,3,5,1,,,,,
20260410_180251,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,44.34349536895752,288.2327198982239,Poor,6144000,7.221825556321562,1.1110500855879337,1.1110500855879337,,,,periodic,0,0.0,0,-1,6.237626075744629e-05,-1.887054443359375,81.43812561035156,102.21479797363281,0.0001366717042401433,6.195979221956804e-05,1.049463152885437,0.9999995827674866,0.0,0.0,0.0004233121871948242,0.0017025116831064224,0.0019544384717988814,1.1583030223846436,0.008495569229125977,44.5,0.013667441439004335,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,44.266295433044434,287.7309203147888,Poor,6144000,21.792889209020757,3.352752186003194,3.352752186003194,,,,periodic,0,0.0,0,-1,0.0005367398262023926,-2.0409088134765625,110.66340637207031,139.33132934570312,0.0006973663112148643,0.0002111108333338052,1.072646975517273,0.9996743649244308,0.0,0.0,0.0018534660339355469,0.001028398424386978,0.0010198630317633961,0.8102059364318848,0.007617950439453125,45.25,0.1647659614682908,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,44.97330188751221,292.32646226882935,Poor,6144000,17.19734725498023,2.6457457315354205,2.6457457315354205,,,,periodic,0,0.0,0,-1,-3.1366944313049316e-06,-1.9674835205078125,97.32205963134766,119.07756042480469,0.0012505747145041823,0.000514788887812756,1.1464357376098633,1.0005179196596146,0.0,0.0,0.0018312931060791016,0.0010838378220796585,0.0012327537607095395,1.5098035335540771,0.010898113250732422,47.0,0.03049929719423261,3,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,46.766769886016846,303.9840042591095,Poor,6144000,5.539805264700078,0.8522777330307818,0.8522777330307818,,,,periodic,0,0.0,0,-1,0.003695867955684662,-1.8722991943359375,83.78749084472656,95.37281799316406,0.00726865092292428,0.0039398268854711205,1.5094467401504517,1.000243954360485,0.091796875,0.0408935546875,0.0074391961097717285,0.0011421732604503631,0.0011352889731408554,0.18648505210876465,0.009804725646972656,44.75,0.16975429374720363,4,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,46.83036506175995,304.39737290143967,Poor,6144000,5.1264366223699085,0.7886825572876788,0.7886825572876788,,,,periodic,0,0.0,0,-1,0.0016246587038040161,-1.9512863159179688,98.15983581542969,111.44739532470703,0.0038436702452600002,0.001631342041946482,1.4231094121932983,1.000006690621376,0.0263671875,0.0069580078125,0.0048857927322387695,0.0017977796494960784,0.0015981942549863394,0.6478965282440186,0.009171009063720703,45.75,0.11876365263009347,4,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,39.0509694814682,253.8313016295433,Poor,6144000,13.090560888802514,2.0139324444311555,2.0139324444311555,,,,periodic,0,0.0,0,-1,0.0012314766645431519,-2.0880889892578125,102.92471313476562,160.64035034179688,0.007363201584666967,0.0017866191701614298,1.4181671142578125,1.0005551278591156,0.1083984375,0.018310546875,0.009257674217224121,0.0015678629279136658,0.0013022724529918941,1.674523949623108,0.014381885528564453,35.5,0.01097100926551775,4,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,30.909842252731323,200.9139746427536,Fair,6144000,3.944277673056604,0.6068119497010152,0.6068119497010152,,,,periodic,0,0.0,0,-1,0.001450076699256897,-2.066253662109375,70.05770111083984,156.59405517578125,0.002799606416374445,0.000922745639400091,1.2282205820083618,0.9994726702570915,0.0078125,0.0015869140625,0.005586147308349609,0.0016909271478652954,0.002676820641081196,0.9800225496292114,0.008238792419433594,29.5,0.033558770082873224,5,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,ppo,0.0,48.69682788848877,316.529381275177,Poor,6144000,7.005571751367427,1.077780269441142,1.077780269441142,,,,periodic,0,0.0,0,-1,0.00016378611326217651,-1.993560791015625,111.43054962158203,117.39452362060547,0.00022386456839740276,9.934016998158768e-05,1.067357063293457,0.9999355524778366,0.0,0.0,0.0012900829315185547,0.0012576360255479812,0.0012749844937814559,1.1020839214324951,0.010419368743896484,42.25,0.03744856640698657,5,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,36.733320355415344,238.76658231019974,Fair,6144000,1.9741584305410527,0.30371668162170096,0.30371668162170096,,,,periodic,0,0.0,0,-1,0.005533166229724884,-2.0399017333984375,86.06624603271484,148.23394775390625,0.008430972695350647,0.0039339275972452015,1.5345276594161987,0.9984007626771927,0.11328125,0.045654296875,0.01243680715560913,0.002081010490655899,0.0020849697662681565,1.44292414188385,0.006261348724365234,37.25,0.030621916055686427,5,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,31.72125220298767,206.18813931941986,Poor,6144000,9.218442349722864,1.4182218999573628,1.4182218999573628,,,,periodic,0,0.0,0,-1,-0.0001732558012008667,-2.1655731201171875,88.91263580322266,191.38095092773438,0.000158009584993124,6.158930773381144e-05,1.04416024684906,1.0002348572015762,0.0,0.0,0.0008438825607299805,0.0019362729042768478,0.00176029166371673,1.268857717514038,0.006916046142578125,30.5,0.04706335999068045,5,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,37.785404920578,245.60513198375702,Fair,6144000,4.864391243016229,0.7483678835409577,0.7483678835409577,,,,periodic,0,0.0,0,-1,-3.946572542190552e-05,-2.0684967041015625,94.56298828125,155.7002716064453,0.00010039738845080137,3.583983925636858e-05,1.0421228408813477,1.000075288116932,0.0,0.0,0.0008388757705688477,0.0010124716907739639,0.001284650264758836,0.6533831357955933,0.007128715515136719,37.25,0.010356953833252192,5,5,1,,,,,
20260410_183239,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,31.61972165107727,205.52819073200226,Poor,6144000,8.558493762305261,1.3166913480469624,1.3166913480469624,,,,periodic,0,0.0,0,-1,0.002235494554042816,-2.1282196044921875,82.36573028564453,178.12274169921875,0.007315631024539471,0.0029662022570846602,1.5439223051071167,1.0007306933403015,0.0966796875,0.027587890625,0.0058348774909973145,0.0018642619252204895,0.001769930084768,2.814999222755432,0.006669521331787109,30.0,0.14692097809164295,5,5,1,,,,,
20260410_224641,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,35.29671132564545,229.4286236166954,Poor,6144000,11.312117124045386,1.7403257113915984,1.7403257113915984,,,,periodic,0,0.0,0,-1,0.0006695687770843506,-2.0780029296875,87.3526840209961,160.12840270996094,0.002290189266204834,0.00043020289012929425,1.2842605113983154,0.9997606500983238,0.00390625,0.00048828125,0.0020852088928222656,0.0027222435921430586,0.0031165308640133354,1.318138837814331,0.005601406097412109,35.0,0.016358022578074838,4,5,1,,,,,
20260410_224641,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,38.14306855201721,247.92994558811188,Poor,6144000,7.189204847371087,1.1060315149801667,1.1060315149801667,,,,periodic,0,0.0,0,-1,0.0026047080755233765,-2.1212310791015625,106.92362976074219,173.39894104003906,0.004838662222027779,0.0026534589924267493,1.357691764831543,1.0000487491488457,0.041015625,0.01513671875,0.006985306739807129,0.0034860771149396895,0.002754278135723731,0.5667120218276978,0.009593963623046875,35.0,0.0439290511421504,5,5,1,,,,,
20260410_224641,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,30.7528018951416,199.8932123184204,Fair,6144000,2.923515348723413,0.4497715921112935,0.4497715921112935,,,,periodic,0,0.0,0,-1,0.00022514164447784424,-2.1270294189453125,78.16223907470703,176.00074768066406,0.0005484711145982146,0.00014927444863133132,1.1244674921035767,0.9999241158366203,0.0,0.0,0.002045273780822754,0.0016412623226642609,0.001766792009470435,1.3291776180267334,0.008983135223388672,29.25,0.009316971525496598,5,5,1,,,,,
20260410_224642,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,31.419172883033752,204.2246237397194,Poor,6144000,7.254926770022394,1.1161425800034444,1.1161425800034444,,,,periodic,0,0.0,0,-1,5.169957876205444e-05,-2.11077880859375,78.3949203491211,171.1180877685547,0.0009039039141498506,0.0003499289814499207,1.1976470947265625,1.0002982467412949,0.0,0.0,0.0011461973190307617,0.0010024517774581908,0.0012424264768484588,1.886606216430664,0.006289482116699219,31.0,0.0010797693394763996,5,5,1,,,,,
20260411_000808,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,35.671091079711914,231.86209201812744,Poor,6144000,8.878648722613349,1.3659459573251311,1.3659459573251311,,,,periodic,0,0.0,0,-1,0.0016693845391273499,-2.0551605224609375,84.75300598144531,152.8427734375,0.0072733741253614426,0.003273919712228235,1.5757194757461548,1.001604549586773,0.1083984375,0.034912109375,0.0068855881690979,0.0015564780682325364,0.001608416502710005,1.3176888227462769,0.006597995758056641,34.0,0.13929621316498952,5,5,1,,,,,
20260411_000808,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,32.26567506790161,209.72688794136047,Poor,6144000,12.757190971663476,1.9626447648713032,1.9626447648713032,,,,periodic,0,0.0,0,-1,0.0017566829919815063,-2.1116943359375,82.06617736816406,172.2789764404297,0.0034306636080145836,0.0012089010997442529,1.3281852006912231,0.9994522333145142,0.0146484375,0.0037841796875,0.0064699649810791016,0.0010934807360172272,0.0013241939835401543,1.5499919652938843,0.012747764587402344,29.75,0.03543757367870626,5,5,1,,,,,
20260411_002344,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,ppo,0.0,39.30278122425079,255.46807795763016,Poor,6144000,14.727337216889367,2.2657441872137483,2.2657441872137483,,,,periodic,0,0.0,0,-1,0.0013912320137023926,-2.0956268310546875,105.58309173583984,163.0571746826172,0.002207586308941245,0.0011011654714820907,1.2337805032730103,0.9997099488973618,0.0029296875,0.000732421875,0.0053446292877197266,0.0012648489326238632,0.0013815402009734205,0.716400146484375,0.011145591735839844,35.5,0.057051436044361026,5,5,1,,,,,
20260411_003904,wh8_wl4,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,ppo,0.0,31.3673198223114,203.8875788450241,Poor,6144000,6.917881875327112,1.0642895192810933,1.0642895192810933,,,,periodic,0,0.0,0,-1,0.0027734041213989258,-2.2135162353515625,95.71028900146484,209.4171142578125,0.005692805629223585,0.0019363403407623991,1.3994224071502686,0.9991629421710968,0.0615234375,0.0115966796875,0.008596658706665039,0.0019343391060829163,0.0017665135766215727,1.1309832334518433,0.005062580108642578,30.0,0.04558957181871648,5,5,1,,,,,
20260610_194959,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,ppo,0.0,43.356773257255554,281.8190261721611,Poor,6144000,13.635519282384337,2.097772197289899,2.097772197289899,,,,periodic,0,0.0,0,-1,0.0001973658800125122,-1.8922805786132812,79.80177307128906,104.25659942626953,0.00044225103920325637,0.0001506418120698072,1.105076551437378,0.9999532699584961,0.0,0.0,0.0019290447235107422,0.0011785853654146194,0.0012725016523222198,0.20102858543395996,0.0069997310638427734,43.25,0.012197502888732004,3,5,1,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,43.41570458423679,282.20207979753917,Poor,0,13.252465657006269,,2.038840870308661,4000.0,0.0031482581150985567,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261733,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,45.90786121798888,298.4010979169277,Poor,0,11.122711606881865,,1.7111864010587468,4000.0,0.00876776627982423,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931454,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,43.32636416562404,281.6213670765563,Poor,0,13.833178377989157,,2.128181288921411,4000.0,0.009699295754995063,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165262728,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,45.81986789321088,297.82914130587073,Poor,0,11.69466821793884,,1.7991797258367441,4000.0,0.0016512308851019952,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931738,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,43.42491808125165,282.2619675281357,Poor,0,13.19257792640974,,2.029627373293806,4000.0,0.0021150183791234234,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261236,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,45.80418515397369,297.727203500829,Poor,0,11.796606022980598,,1.8148624650739364,4000.0,0.008470562941415238,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931027,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,43.406750988898324,282.1438814278391,Poor,0,13.31066402670632,,2.0477944656471294,4000.0,0.006577096203585597,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261449,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,45.78478925518297,297.60113015868933,Poor,0,11.922679365120246,,1.834258363864656,4000.0,0.0016091228494188314,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931596,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,43.24352360688329,281.08290344474136,Poor,0,14.371642009804077,,2.211021847662167,4000.0,0.016158911826760658,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261662,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,45.931786912245684,298.55661492959695,Poor,0,10.967194594212629,,1.6872607068019434,4000.0,0.015577203577856302,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231932306,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,gradient,0.0,34.43476348717181,223.82596266661676,Poor,0,5.972017131363003,,0.9187718663635422,4000.0,0.007047008233515228,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165262444,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,gradient,0.0,36.13102565516114,234.8516667585474,Poor,0,5.889073982193395,,0.9060113818759064,4000.0,0.008781223323943266,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231929606,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,gradient,0.0,34.24388609843657,222.5852596398377,Poor,0,7.212720158142076,,1.1096492550987804,4000.0,0.004834075171221031,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165263083,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,gradient,0.0,36.09168535778677,234.59595482561403,Poor,0,6.144785915126761,,0.9453516792502725,4000.0,0.0010134099202616653,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.629651423193252,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,gradient,0.0,34.33559557047258,223.18137120807177,Poor,0,6.616608589907997,,1.017939783062772,4000.0,0.003225492519369766,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261591,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,gradient,0.0,36.14905347973583,234.96884761828287,Poor,0,5.771893122457925,,0.8879835573012187,4000.0,0.0007881608999387169,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931027,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,gradient,0.0,34.31826926553661,223.06875022598794,Poor,0,6.729229571991823,,1.0352660879987425,4000.0,0.002046710720065903,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165259815,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,gradient,0.0,36.13174676101601,234.85635394660406,Poor,0,5.884386794136731,,0.9052902760210344,4000.0,0.0007673860930950127,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231932662,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,35.35353535353535,gradient,0.0,34.44212908838411,223.8738390744967,Poor,0,5.924140723483077,,0.9114062651512427,4000.0,0.011312636412604604,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165263581,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,37.037037037037045,gradient,0.0,36.14739051897684,234.95803837334947,Poor,0,5.782702367391323,,0.8896465180602036,4000.0,0.004854060564355223,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931525,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,gradient,0.0,28.446418878157758,184.90172270802543,Fair,0,3.114806217594378,,0.4792009565529831,4000.0,0.005943429203234096,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.890104016526184,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,gradient,0.0,29.872060659248618,194.16839428511602,Fair,0,2.8013026845809748,,0.43096964378169034,4000.0,0.006525624056187951,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.629651423193188,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,gradient,0.0,28.433867593019862,184.8201393546291,Fair,0,3.1963895709907035,,0.49175224169087883,4000.0,0.0018601385552026173,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165262835,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,gradient,0.0,29.882903281711993,194.23887133112797,Fair,0,2.73082563856903,,0.42012702131831503,4000.0,0.0030351351251081127,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231932235,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,gradient,0.0,28.519136310713403,185.37438601963711,Fair,0,2.642142905982695,,0.40648352399733767,4000.0,0.0007349369137550354,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261449,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,gradient,0.0,29.912061221765,194.4283979414725,Fair,0,2.5412990282245005,,0.3909690812653075,4000.0,0.0015932096109727567,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.6296514231931489,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,28.92561983471074,gradient,0.0,28.38261804299804,184.48701727948725,Fair,0,3.529511646132562,,0.543001791712701,4000.0,0.0008851517104764284,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.8901040165261911,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,30.303030303030308,gradient,0.0,29.826069580854828,193.86945227555637,Fair,0,3.1002446941406276,,0.47696072217548036,4000.0,0.005897551445395166,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.629651423193085,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,45.13665409499065,293.3882516174392,Fair,0,2.0662938371062296,,0.31789135955480674,10000.0,0.01975910376601009,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,3.6170773938692946e-05,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,45.13665409499065,293.3882516174392,Fair,0,2.0662938371062296,,0.31789135955480674,10000.0,0.01975910376601009,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,3.6170773938692946e-05,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,47.274524836036434,307.2844114342368,Fair,0,2.2393980895727736,,0.3445227830111932,10000.0,0.022569674431264453,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,1.0197148824886426e-05,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,45.18043729643572,293.6728424268322,Fair,0,1.781703027713263,,0.2741081581097333,10000.0,0.007834724330264997,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,3.6170774052379784e-05,,,,,,,,
,baseline,3.0,6.5,0.0006,0.0006,none,0.0,47.61904761904763,gradient,0.0,47.200250300021395,306.80162695013905,Fair,0,2.7221825736705227,,0.41879731902623263,7674.0,3.868990416933116e-07,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,0.00010304671878458294,,,,,,,,
,baseline,3.0,6.5,0.00055,0.00055,none,0.0,45.45454545454545,gradient,0.0,45.34609546796335,294.7496205417618,Good,0,0.7049249127836674,,0.10844998658210159,10000.0,0.0022451553080653497,stochastic_uniform,,,,,,,,,,,,,,,,,,,,,,3.6170774073696066e-05,,,,,,,,
