lr,steps,grad_eps,tol,num_samples,init_perturb,status,mean_gap,worst_gap,worst_q,mean_symmetry_gap,mean_iterations,robustness_score,per_q_details,q_values,quality_dist
0.08,1000,1.0,0.0001,16,0.5,success,0.37426274018476846,0.4577426396974005,25.0,0.4690015392082145,1000.0,0.7017741637106062,"{'q_25.0': {'e1': 87.48874110048942, 'e2': 87.9577426396974, 'theoretical': 87.5, 'max_gap': 0.4577426396974005, 'gap_e1': 0.011258899510579568, 'gap_e2': 0.4577426396974005, 'symmetry_gap': 0.46900153920798004}, 'q_40.0': {'e1': 54.516955440151094, 'e2': 54.98595697935941, 'theoretical': 54.6875, 'max_gap': 0.2984569793594076, 'gap_e1': 0.17054455984890637, 'gap_e2': 0.2984569793594076, 'symmetry_gap': 0.469001539208314}, 'q_55.0': {'e1': 39.670314335016414, 'e2': 40.13931587422476, 'theoretical': 39.772727272727266, 'max_gap': 0.3665886014974973, 'gap_e1': 0.10241293771085225, 'gap_e2': 0.3665886014974973, 'symmetry_gap': 0.4690015392083495}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.0001,16,1.0,success,0.5111625751094072,0.536661415970201,25.0,0.9380030784164196,1000.0,0.8960430113665466,"{'q_25.0': {'e1': 87.09865833755406, 'e2': 88.0366614159702, 'theoretical': 87.5, 'max_gap': 0.536661415970201, 'gap_e1': 0.4013416624459438, 'gap_e2': 0.536661415970201, 'symmetry_gap': 0.9380030784161448}, 'q_40.0': {'e1': 54.205066285138074, 'e2': 55.143069363554524, 'theoretical': 54.6875, 'max_gap': 0.48243371486192643, 'gap_e1': 0.48243371486192643, 'gap_e2': 0.45556936355452393, 'symmetry_gap': 0.9380030784164504}, 'q_55.0': {'e1': 39.3491167888067, 'e2': 40.28711986722336, 'theoretical': 39.772727272727266, 'max_gap': 0.5143925944960941, 'gap_e1': 0.42361048392056944, 'gap_e2': 0.5143925944960941, 'symmetry_gap': 0.9380030784166635}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.08,1000,1.0,0.0001,16,2.0,success,1.054464280995776,1.0957595065195775,40.0,1.876006156833012,1000.0,1.820592262700767,"{'q_25.0': {'e1': 86.48384975658801, 'e2': 88.3598559134211, 'theoretical': 87.5, 'max_gap': 1.0161502434119853, 'gap_e1': 1.0161502434119853, 'gap_e2': 0.8598559134211001, 'symmetry_gap': 1.8760061568330855}, 'q_40.0': {'e1': 53.907253349686506, 'e2': 55.78325950651958, 'theoretical': 54.6875, 'max_gap': 1.0957595065195775, 'gap_e1': 0.7802466503134937, 'gap_e2': 1.0957595065195775, 'symmetry_gap': 1.8760061568330713}, 'q_55.0': {'e1': 38.94820420895015, 'e2': 40.82421036578303, 'theoretical': 39.772727272727266, 'max_gap': 1.051483093055765, 'gap_e1': 0.8245230637771144, 'gap_e2': 1.051483093055765, 'symmetry_gap': 1.8760061568328794}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,16,3.0,success,1.5989624084642575,1.806321155688181,25.0,2.8140092352494555,1000.0,2.897203283445255,"{'q_25.0': {'e1': 85.69367884431182, 'e2': 88.50768807956123, 'theoretical': 87.5, 'max_gap': 1.806321155688181, 'gap_e1': 1.806321155688181, 'gap_e2': 1.007688079561234, 'symmetry_gap': 2.814009235249415}, 'q_40.0': {'e1': 53.210990415302, 'e2': 56.02499965055149, 'theoretical': 54.6875, 'max_gap': 1.4765095846980003, 'gap_e1': 1.4765095846980003, 'gap_e2': 1.337499650551493, 'symmetry_gap': 2.814009235249493}, 'q_55.0': {'e1': 38.4727745224844, 'e2': 41.28678375773386, 'theoretical': 39.772727272727266, 'max_gap': 1.5140564850065914, 'gap_e1': 1.2999527502428663, 'gap_e2': 1.5140564850065914, 'symmetry_gap': 2.8140092352494577}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,32,0.5,success,0.3298855550646754,0.37043124931895477,25.0,0.46900153920829507,1000.0,0.5922741807721219,"{'q_25.0': {'e1': 87.40142971011055, 'e2': 87.87043124931895, 'theoretical': 87.5, 'max_gap': 0.37043124931895477, 'gap_e1': 0.0985702898894516, 'gap_e2': 0.37043124931895477, 'symmetry_gap': 0.46900153920840637}, 'q_40.0': {'e1': 54.48766202013825, 'e2': 54.95666355934644, 'theoretical': 54.6875, 'max_gap': 0.2691635593464383, 'gap_e1': 0.19983797986174778, 'gap_e2': 0.2691635593464383, 'symmetry_gap': 0.4690015392081861}, 'q_55.0': {'e1': 39.65378759004761, 'e2': 40.1227891292559, 'theoretical': 39.772727272727266, 'max_gap': 0.3500618565286331, 'gap_e1': 0.1189396826796596, 'gap_e2': 0.3500618565286331, 'symmetry_gap': 0.4690015392082927}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.0001,32,1.0,success,0.5254761769888981,0.562900619819743,40.0,0.9380030784165024,1000.0,0.9294390161558423,"{'q_25.0': {'e1': 86.98576953801437, 'e2': 87.92377261643087, 'theoretical': 87.5, 'max_gap': 0.5142304619856333, 'gap_e1': 0.5142304619856333, 'gap_e2': 0.42377261643086683, 'symmetry_gap': 0.9380030784165001}, 'q_40.0': {'e1': 54.12459938018026, 'e2': 55.062602458596906, 'theoretical': 54.6875, 'max_gap': 0.562900619819743, 'gap_e1': 0.562900619819743, 'gap_e2': 0.3751024585969063, 'symmetry_gap': 0.9380030784166493}, 'q_55.0': {'e1': 39.27342982356595, 'e2': 40.211432901982306, 'theoretical': 39.772727272727266, 'max_gap': 0.49929744916131824, 'gap_e1': 0.49929744916131824, 'gap_e2': 0.43870562925503975, 'symmetry_gap': 0.938003078416358}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.08,1000,1.0,0.0001,32,2.0,success,0.9627110483156945,0.9678516805462039,25.0,1.8760061568329884,1000.0,1.64680782038735,"{'q_25.0': {'e1': 86.5321483194538, 'e2': 88.40815447628678, 'theoretical': 87.5, 'max_gap': 0.9678516805462039, 'gap_e1': 0.9678516805462039, 'gap_e2': 0.9081544762867821, 'symmetry_gap': 1.876006156832986}, 'q_40.0': {'e1': 53.76884061087028, 'e2': 55.64484676770319, 'theoretical': 54.6875, 'max_gap': 0.9573467677031928, 'gap_e1': 0.9186593891297221, 'gap_e2': 0.9573467677031928, 'symmetry_gap': 1.876006156832915}, 'q_55.0': {'e1': 38.80979257602958, 'e2': 40.685798732862644, 'theoretical': 39.772727272727266, 'max_gap': 0.9629346966976868, 'gap_e1': 0.9629346966976868, 'gap_e2': 0.9130714601353773, 'symmetry_gap': 1.8760061568330642}}","25.0,40.0,55.0",{'Good': 3}
0.08,1000,1.0,0.0001,32,3.0,success,1.5322260739640992,1.7286108380978504,25.0,2.8140092352494954,1000.0,2.7861247986048494,"{'q_25.0': {'e1': 85.77138916190215, 'e2': 88.58539839715154, 'theoretical': 87.5, 'max_gap': 1.7286108380978504, 'gap_e1': 1.7286108380978504, 'gap_e2': 1.0853983971515362, 'symmetry_gap': 2.8140092352493866}, 'q_40.0': {'e1': 53.24791331517931, 'e2': 56.06192255042881, 'theoretical': 54.6875, 'max_gap': 1.4395866848206893, 'gap_e1': 1.4395866848206893, 'gap_e2': 1.374422550428811, 'symmetry_gap': 2.8140092352495003}, 'q_55.0': {'e1': 38.387198736451424, 'e2': 41.201207971701024, 'theoretical': 39.772727272727266, 'max_gap': 1.4284806989737575, 'gap_e1': 1.3855285362758423, 'gap_e2': 1.4284806989737575, 'symmetry_gap': 2.8140092352496}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,64,0.5,success,0.3341846331955243,0.421839154431666,25.0,0.46900153920813165,1000.0,0.6458316249502413,"{'q_25.0': {'e1': 87.07816084556833, 'e2': 87.54716238477619, 'theoretical': 87.5, 'max_gap': 0.421839154431666, 'gap_e1': 0.421839154431666, 'gap_e2': 0.04716238477618617, 'symmetry_gap': 0.46900153920785215}, 'q_40.0': {'e1': 54.37028397913173, 'e2': 54.839285518340084, 'theoretical': 54.6875, 'max_gap': 0.3172160208682726, 'gap_e1': 0.3172160208682726, 'gap_e2': 0.15178551834008402, 'symmetry_gap': 0.46900153920835663}, 'q_55.0': {'e1': 39.50922854844063, 'e2': 39.97823008764882, 'theoretical': 39.772727272727266, 'max_gap': 0.26349872428663446, 'gap_e1': 0.26349872428663446, 'gap_e2': 0.20550281492155165, 'symmetry_gap': 0.4690015392081861}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.0001,64,1.0,success,0.6172580005973151,0.7032637866434328,25.0,0.9380030784166186,1000.0,1.1156930947837522,"{'q_25.0': {'e1': 86.79673621335657, 'e2': 87.73473929177341, 'theoretical': 87.5, 'max_gap': 0.7032637866434328, 'gap_e1': 0.7032637866434328, 'gap_e2': 0.23473929177340835, 'symmetry_gap': 0.9380030784168412}, 'q_40.0': {'e1': 54.087146659934476, 'e2': 55.025149738350905, 'theoretical': 54.6875, 'max_gap': 0.6003533400655243, 'gap_e1': 0.6003533400655243, 'gap_e2': 0.3376497383509047, 'symmetry_gap': 0.938003078416429}, 'q_55.0': {'e1': 39.22457039764428, 'e2': 40.162573476060864, 'theoretical': 39.772727272727266, 'max_gap': 0.5481568750829879, 'gap_e1': 0.5481568750829879, 'gap_e2': 0.38984620333359743, 'symmetry_gap': 0.9380030784165854}}","25.0,40.0,55.0",{'Good': 3}
0.08,1000,1.0,0.0001,64,2.0,success,1.1608763265105015,1.3002888406378474,25.0,1.876006156832915,1000.0,2.0783276195763896,"{'q_25.0': {'e1': 86.19971115936215, 'e2': 88.07571731619491, 'theoretical': 87.5, 'max_gap': 1.3002888406378474, 'gap_e1': 1.3002888406378474, 'gap_e2': 0.5757173161949112, 'symmetry_gap': 1.8760061568327586}, 'q_40.0': {'e1': 53.57191205389527, 'e2': 55.44791821072827, 'theoretical': 54.6875, 'max_gap': 1.115587946104732, 'gap_e1': 1.115587946104732, 'gap_e2': 0.7604182107282682, 'symmetry_gap': 1.8760061568330002}, 'q_55.0': {'e1': 38.70597507993834, 'e2': 40.58198123677133, 'theoretical': 39.772727272727266, 'max_gap': 1.0667521927889254, 'gap_e1': 1.0667521927889254, 'gap_e2': 0.8092539640440606, 'symmetry_gap': 1.876006156832986}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,64,3.0,success,1.6491194336954962,1.7250016004236812,25.0,2.8140092352493773,1000.0,2.840962240796367,"{'q_25.0': {'e1': 85.77499839957632, 'e2': 88.58900763482573, 'theoretical': 87.5, 'max_gap': 1.7250016004236812, 'gap_e1': 1.7250016004236812, 'gap_e2': 1.0890076348257338, 'symmetry_gap': 2.814009235249415}, 'q_40.0': {'e1': 53.04469529589882, 'e2': 55.858704531148156, 'theoretical': 54.6875, 'max_gap': 1.6428047041011808, 'gap_e1': 1.6428047041011808, 'gap_e2': 1.171204531148156, 'symmetry_gap': 2.814009235249337}, 'q_55.0': {'e1': 38.19317527616564, 'e2': 41.00718451141502, 'theoretical': 39.772727272727266, 'max_gap': 1.5795519965616265, 'gap_e1': 1.5795519965616265, 'gap_e2': 1.234457238687753, 'symmetry_gap': 2.8140092352493795}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,128,0.5,success,0.272455292866366,0.3223710458239992,25.0,0.469001539208224,1000.0,0.5154988461780046,"{'q_25.0': {'e1': 87.177628954176, 'e2': 87.64663049338421, 'theoretical': 87.5, 'max_gap': 0.3223710458239992, 'gap_e1': 0.3223710458239992, 'gap_e2': 0.1466304933842082, 'symmetry_gap': 0.4690015392082074}, 'q_40.0': {'e1': 54.46363725666612, 'e2': 54.93263879587435, 'theoretical': 54.6875, 'max_gap': 0.24513879587434673, 'gap_e1': 0.223862743333882, 'gap_e2': 0.24513879587434673, 'symmetry_gap': 0.46900153920822873}, 'q_55.0': {'e1': 39.522871235826514, 'e2': 39.99187277503475, 'theoretical': 39.772727272727266, 'max_gap': 0.2498560369007521, 'gap_e1': 0.2498560369007521, 'gap_e2': 0.21914550230748375, 'symmetry_gap': 0.46900153920823584}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.0001,128,1.0,success,0.529377033502648,0.5865978781351089,25.0,0.9380030784164243,1000.0,0.9550867027280753,"{'q_25.0': {'e1': 86.91340212186489, 'e2': 87.85140520028122, 'theoretical': 87.5, 'max_gap': 0.5865978781351089, 'gap_e1': 0.5865978781351089, 'gap_e2': 0.3514052002812207, 'symmetry_gap': 0.9380030784163296}, 'q_40.0': {'e1': 54.18457058176069, 'e2': 55.1225736601772, 'theoretical': 54.6875, 'max_gap': 0.5029294182393116, 'gap_e1': 0.5029294182393116, 'gap_e2': 0.4350736601772027, 'symmetry_gap': 0.9380030784165143}, 'q_55.0': {'e1': 39.33332799844436, 'e2': 40.27133107686079, 'theoretical': 39.772727272727266, 'max_gap': 0.49860380413352345, 'gap_e1': 0.4393992742829056, 'gap_e2': 0.49860380413352345, 'symmetry_gap': 0.938003078416429}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.08,1000,1.0,0.0001,128,2.0,success,1.0867316594670342,1.266673268255488,25.0,1.8760061568329245,1000.0,2.0076397136722974,"{'q_25.0': {'e1': 86.23332673174451, 'e2': 88.10933288857754, 'theoretical': 87.5, 'max_gap': 1.266673268255488, 'gap_e1': 1.266673268255488, 'gap_e2': 0.6093328885775406, 'symmetry_gap': 1.8760061568330286}, 'q_40.0': {'e1': 53.63431601837478, 'e2': 55.510322175207584, 'theoretical': 54.6875, 'max_gap': 1.0531839816252173, 'gap_e1': 1.0531839816252173, 'gap_e2': 0.8228221752075839, 'symmetry_gap': 1.8760061568328013}, 'q_55.0': {'e1': 38.83238954420687, 'e2': 40.70839570103981, 'theoretical': 39.772727272727266, 'max_gap': 0.9403377285203973, 'gap_e1': 0.9403377285203973, 'gap_e2': 0.935668428312546, 'symmetry_gap': 1.8760061568329434}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.08,1000,1.0,0.0001,128,3.0,success,1.6220795809112996,1.767908615558241,25.0,2.814009235249467,1000.0,2.8703493295388376,"{'q_25.0': {'e1': 85.73209138444176, 'e2': 88.54610061969122, 'theoretical': 87.5, 'max_gap': 1.767908615558241, 'gap_e1': 1.767908615558241, 'gap_e2': 1.0461006196912166, 'symmetry_gap': 2.8140092352494577}, 'q_40.0': {'e1': 53.13180638344524, 'e2': 55.94581561869463, 'theoretical': 54.6875, 'max_gap': 1.5556936165547626, 'gap_e1': 1.5556936165547626, 'gap_e2': 1.2583156186946312, 'symmetry_gap': 2.8140092352493937}, 'q_55.0': {'e1': 38.23009076210637, 'e2': 41.04409999735592, 'theoretical': 39.772727272727266, 'max_gap': 1.5426365106208948, 'gap_e1': 1.5426365106208948, 'gap_e2': 1.2713727246286552, 'symmetry_gap': 2.81400923524955}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.0001,256,0.5,success,0.2462163346892178,0.2535880402095785,40.0,0.469001539208134,1000.0,0.4335963614750008,"{'q_25.0': {'e1': 87.26203888243694, 'e2': 87.73104042164499, 'theoretical': 87.5, 'max_gap': 0.23796111756306004, 'gap_e1': 0.23796111756306004, 'gap_e2': 0.23104042164499106, 'symmetry_gap': 0.4690015392080511}, 'q_40.0': {'e1': 54.47208650100139, 'e2': 54.94108804020958, 'theoretical': 54.6875, 'max_gap': 0.2535880402095785, 'gap_e1': 0.21541349899860762, 'gap_e2': 0.2535880402095785, 'symmetry_gap': 0.4690015392081861}, 'q_55.0': {'e1': 39.550825579814116, 'e2': 40.01982711902228, 'theoretical': 39.772727272727266, 'max_gap': 0.2470998462950149, 'gap_e1': 0.22190169291314987, 'gap_e2': 0.2470998462950149, 'symmetry_gap': 0.4690015392081648}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.0001,256,1.0,success,0.4867844576853078,0.5104331243277755,25.0,0.9380030784164669,1000.0,0.8576256610120762,"{'q_25.0': {'e1': 86.98956687567222, 'e2': 87.9275699540888, 'theoretical': 87.5, 'max_gap': 0.5104331243277755, 'gap_e1': 0.5104331243277755, 'gap_e2': 0.4275699540887956, 'symmetry_gap': 0.9380030784165712}, 'q_40.0': {'e1': 54.219119978805416, 'e2': 55.1571230572218, 'theoretical': 54.6875, 'max_gap': 0.46962305722180275, 'gap_e1': 0.46838002119458366, 'gap_e2': 0.46962305722180275, 'symmetry_gap': 0.9380030784163864}, 'q_55.0': {'e1': 39.31502138581717, 'e2': 40.25302446423361, 'theoretical': 39.772727272727266, 'max_gap': 0.4802971915063452, 'gap_e1': 0.45770588691009806, 'gap_e2': 0.4802971915063452, 'symmetry_gap': 0.9380030784164433}}","25.0,40.0,55.0","{'Good': 1, 'Excellent': 2}"
0.08,1000,1.0,0.0001,256,2.0,success,1.0189093344934932,1.0766139105563042,25.0,1.8760061568329836,1000.0,1.7836691934863491,"{'q_25.0': {'e1': 86.4233860894437, 'e2': 88.29939224627662, 'theoretical': 87.5, 'max_gap': 1.0766139105563042, 'gap_e1': 1.0766139105563042, 'gap_e2': 0.799392246276625, 'symmetry_gap': 1.8760061568329292}, 'q_40.0': {'e1': 53.68029730340281, 'e2': 55.55630346023584, 'theoretical': 54.6875, 'max_gap': 1.00720269659719, 'gap_e1': 1.00720269659719, 'gap_e2': 0.8688034602358385, 'symmetry_gap': 1.8760061568330286}, 'q_55.0': {'e1': 38.79981587640028, 'e2': 40.675822033233274, 'theoretical': 39.772727272727266, 'max_gap': 0.9729113963269853, 'gap_e1': 0.9729113963269853, 'gap_e2': 0.9030947605060078, 'symmetry_gap': 1.876006156832993}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.08,1000,1.0,0.0001,256,3.0,success,1.5271389186249398,1.66555388759474,25.0,2.8140092352495167,1000.0,2.7205242704321613,"{'q_25.0': {'e1': 85.83444611240526, 'e2': 88.6484553476548, 'theoretical': 87.5, 'max_gap': 1.66555388759474, 'gap_e1': 1.66555388759474, 'gap_e2': 1.148455347654803, 'symmetry_gap': 2.814009235249543}, 'q_40.0': {'e1': 53.232182731259186, 'e2': 56.04619196650868, 'theoretical': 54.6875, 'max_gap': 1.4553172687408136, 'gap_e1': 1.4553172687408136, 'gap_e2': 1.3586919665086796, 'symmetry_gap': 2.814009235249493}, 'q_55.0': {'e1': 38.312181673188, 'e2': 41.126190908437515, 'theoretical': 39.772727272727266, 'max_gap': 1.460545599539266, 'gap_e1': 1.460545599539266, 'gap_e2': 1.3534636357102485, 'symmetry_gap': 2.8140092352495145}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.001,16,0.5,success,0.37426274018476846,0.4577426396974005,25.0,0.4690015392082145,1000.0,0.7017741637106062,"{'q_25.0': {'e1': 87.48874110048942, 'e2': 87.9577426396974, 'theoretical': 87.5, 'max_gap': 0.4577426396974005, 'gap_e1': 0.011258899510579568, 'gap_e2': 0.4577426396974005, 'symmetry_gap': 0.46900153920798004}, 'q_40.0': {'e1': 54.516955440151094, 'e2': 54.98595697935941, 'theoretical': 54.6875, 'max_gap': 0.2984569793594076, 'gap_e1': 0.17054455984890637, 'gap_e2': 0.2984569793594076, 'symmetry_gap': 0.469001539208314}, 'q_55.0': {'e1': 39.670314335016414, 'e2': 40.13931587422476, 'theoretical': 39.772727272727266, 'max_gap': 0.3665886014974973, 'gap_e1': 0.10241293771085225, 'gap_e2': 0.3665886014974973, 'symmetry_gap': 0.4690015392083495}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.001,16,1.0,success,0.5111625751094072,0.536661415970201,25.0,0.9380030784164196,1000.0,0.8960430113665466,"{'q_25.0': {'e1': 87.09865833755406, 'e2': 88.0366614159702, 'theoretical': 87.5, 'max_gap': 0.536661415970201, 'gap_e1': 0.4013416624459438, 'gap_e2': 0.536661415970201, 'symmetry_gap': 0.9380030784161448}, 'q_40.0': {'e1': 54.205066285138074, 'e2': 55.143069363554524, 'theoretical': 54.6875, 'max_gap': 0.48243371486192643, 'gap_e1': 0.48243371486192643, 'gap_e2': 0.45556936355452393, 'symmetry_gap': 0.9380030784164504}, 'q_55.0': {'e1': 39.3491167888067, 'e2': 40.28711986722336, 'theoretical': 39.772727272727266, 'max_gap': 0.5143925944960941, 'gap_e1': 0.42361048392056944, 'gap_e2': 0.5143925944960941, 'symmetry_gap': 0.9380030784166635}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.08,1000,1.0,0.001,16,2.0,success,1.054464280995776,1.0957595065195775,40.0,1.876006156833012,1000.0,1.820592262700767,"{'q_25.0': {'e1': 86.48384975658801, 'e2': 88.3598559134211, 'theoretical': 87.5, 'max_gap': 1.0161502434119853, 'gap_e1': 1.0161502434119853, 'gap_e2': 0.8598559134211001, 'symmetry_gap': 1.8760061568330855}, 'q_40.0': {'e1': 53.907253349686506, 'e2': 55.78325950651958, 'theoretical': 54.6875, 'max_gap': 1.0957595065195775, 'gap_e1': 0.7802466503134937, 'gap_e2': 1.0957595065195775, 'symmetry_gap': 1.8760061568330713}, 'q_55.0': {'e1': 38.94820420895015, 'e2': 40.82421036578303, 'theoretical': 39.772727272727266, 'max_gap': 1.051483093055765, 'gap_e1': 0.8245230637771144, 'gap_e2': 1.051483093055765, 'symmetry_gap': 1.8760061568328794}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.001,16,3.0,success,1.5989624084642575,1.806321155688181,25.0,2.8140092352494555,1000.0,2.897203283445255,"{'q_25.0': {'e1': 85.69367884431182, 'e2': 88.50768807956123, 'theoretical': 87.5, 'max_gap': 1.806321155688181, 'gap_e1': 1.806321155688181, 'gap_e2': 1.007688079561234, 'symmetry_gap': 2.814009235249415}, 'q_40.0': {'e1': 53.210990415302, 'e2': 56.02499965055149, 'theoretical': 54.6875, 'max_gap': 1.4765095846980003, 'gap_e1': 1.4765095846980003, 'gap_e2': 1.337499650551493, 'symmetry_gap': 2.814009235249493}, 'q_55.0': {'e1': 38.4727745224844, 'e2': 41.28678375773386, 'theoretical': 39.772727272727266, 'max_gap': 1.5140564850065914, 'gap_e1': 1.2999527502428663, 'gap_e2': 1.5140564850065914, 'symmetry_gap': 2.8140092352494577}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.001,32,0.5,success,0.32378403528252875,0.37043124931895477,25.0,0.47932369280556486,667.0,0.5869256362407755,"{'q_25.0': {'e1': 87.40142971011055, 'e2': 87.87043124931895, 'theoretical': 87.5, 'max_gap': 0.37043124931895477, 'gap_e1': 0.0985702898894516, 'gap_e2': 0.37043124931895477, 'symmetry_gap': 0.46900153920840637}, 'q_40.0': {'e1': 54.438391, 'e2': 54.938359, 'theoretical': 54.6875, 'max_gap': 0.2508589999999984, 'gap_e1': 0.24910899999999714, 'gap_e2': 0.2508589999999984, 'symmetry_gap': 0.4999679999999955}, 'q_55.0': {'e1': 39.65378759004761, 'e2': 40.1227891292559, 'theoretical': 39.772727272727266, 'max_gap': 0.3500618565286331, 'gap_e1': 0.1189396826796596, 'gap_e2': 0.3500618565286331, 'symmetry_gap': 0.4690015392082927}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.001,32,1.0,success,0.5047903037156516,0.5142304619856333,25.0,0.9586473856109544,667.0,0.8691603524045545,"{'q_25.0': {'e1': 86.98576953801437, 'e2': 87.92377261643087, 'theoretical': 87.5, 'max_gap': 0.5142304619856333, 'gap_e1': 0.5142304619856333, 'gap_e2': 0.42377261643086683, 'symmetry_gap': 0.9380030784165001}, 'q_40.0': {'e1': 54.188407, 'e2': 55.188343, 'theoretical': 54.6875, 'max_gap': 0.5008430000000033, 'gap_e1': 0.499093000000002, 'gap_e2': 0.5008430000000033, 'symmetry_gap': 0.9999360000000053}, 'q_55.0': {'e1': 39.27342982356595, 'e2': 40.211432901982306, 'theoretical': 39.772727272727266, 'max_gap': 0.49929744916131824, 'gap_e1': 0.49929744916131824, 'gap_e2': 0.43870562925503975, 'symmetry_gap': 0.938003078416358}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.08,1000,1.0,0.001,32,2.0,success,0.9771991257479632,1.0008109999999988,40.0,1.9172947712220154,667.0,1.687810039996182,"{'q_25.0': {'e1': 86.5321483194538, 'e2': 88.40815447628678, 'theoretical': 87.5, 'max_gap': 0.9678516805462039, 'gap_e1': 0.9678516805462039, 'gap_e2': 0.9081544762867821, 'symmetry_gap': 1.876006156832986}, 'q_40.0': {'e1': 53.688439, 'e2': 55.688311, 'theoretical': 54.6875, 'max_gap': 1.0008109999999988, 'gap_e1': 0.9990609999999975, 'gap_e2': 1.0008109999999988, 'symmetry_gap': 1.9998719999999963}, 'q_55.0': {'e1': 38.80979257602958, 'e2': 40.685798732862644, 'theoretical': 39.772727272727266, 'max_gap': 0.9629346966976868, 'gap_e1': 0.9629346966976868, 'gap_e2': 0.9130714601353773, 'symmetry_gap': 1.8760061568330642}}","25.0,40.0,55.0","{'Good': 2, 'Fair': 1}"
0.08,1000,1.0,0.001,32,3.0,success,1.553174773071871,1.7286108380978504,25.0,2.875878160928996,667.3333333333334,2.799459374060019,"{'q_25.0': {'e1': 85.77138916190215, 'e2': 88.58539839715154, 'theoretical': 87.5, 'max_gap': 1.7286108380978504, 'gap_e1': 1.7286108380978504, 'gap_e2': 1.0853983971515362, 'symmetry_gap': 2.8140092352493866}, 'q_40.0': {'e1': 53.185067217855995, 'e2': 56.184683230143996, 'theoretical': 54.6875, 'max_gap': 1.5024327821440053, 'gap_e1': 1.5024327821440053, 'gap_e2': 1.497183230143996, 'symmetry_gap': 2.9996160122880013}, 'q_55.0': {'e1': 38.387198736451424, 'e2': 41.201207971701024, 'theoretical': 39.772727272727266, 'max_gap': 1.4284806989737575, 'gap_e1': 1.3855285362758423, 'gap_e2': 1.4284806989737575, 'symmetry_gap': 2.8140092352496}}","25.0,40.0,55.0",{'Fair': 3}
0.08,1000,1.0,0.001,64,0.5,success,0.250564623856486,0.25094649999999774,25.0,0.49995733401600023,1.3333333333333333,0.4262378786631741,"{'q_25.0': {'e1': 87.2509785, 'e2': 87.7509465, 'theoretical': 87.5, 'max_gap': 0.25094649999999774, 'gap_e1': 0.2490214999999978, 'gap_e2': 0.25094649999999774, 'symmetry_gap': 0.4999679999999955}, 'q_40.0': {'e1': 54.437094582975995, 'e2': 54.937030585024, 'theoretical': 54.6875, 'max_gap': 0.2504054170240053, 'gap_e1': 0.2504054170240053, 'gap_e2': 0.24953058502399728, 'symmetry_gap': 0.4999360020480026}, 'q_55.0': {'e1': 39.52238531818181, 'e2': 40.022353318181814, 'theoretical': 39.772727272727266, 'max_gap': 0.2503419545454548, 'gap_e1': 0.2503419545454548, 'gap_e2': 0.2496260454545478, 'symmetry_gap': 0.49996800000000263}}","25.0,40.0,55.0",{'Excellent': 3}
0.08,1000,1.0,0.001,64,1.0,success,0.5006998181818171,0.5009304999999955,25.0,0.9999359999999982,1.0,0.8512840090909037,"{'q_25.0': {'e1': 87.0009945, 'e2': 88.0009305, 'theoretical': 87.5, 'max_gap': 0.5009304999999955, 'gap_e1': 0.49900549999999555, 'gap_e2': 0.5009304999999955, 'symmetry_gap': 0.999935999999991}, 'q_40.0': {'e1': 54.188407, 'e2': 55.188343, 'theoretical': 54.6875, 'max_gap': 0.5008430000000033, 'gap_e1': 0.499093000000002, 'gap_e2': 0.5008430000000033, 'symmetry_gap': 0.9999360000000053}, 'q_55.0': {'e1': 39.272401318181814, 'e2': 40.27233731818181, 'theoretical': 39.772727272727266, 'max_gap': 0.5003259545454526, 'gap_e1': 0.5003259545454526, 'gap_e2': 0.49961004545454557, 'symmetry_gap': 0.9999359999999982}}","25.0,40.0,55.0",{'Good': 3}
