ts,event,queue,idx,gpu,info,cmd
2026-06-18T04:01:12+00:00,END,jobs,22,gpu0,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:01:12+00:00,START,jobs,30,gpu0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:02:00+00:00,END,jobs,23,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:02:00+00:00,START,jobs,31,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:02:22+00:00,END,jobs,24,gpu3,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:02:22+00:00,START,jobs,32,gpu3,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:02:55+00:00,END,jobs,21,gpu7,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:02:55+00:00,START,jobs,33,gpu7,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:08:20+00:00,END,jobs,32,gpu3,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:08:20+00:00,START,jobs,34,gpu3,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:08:31+00:00,END,jobs,20,gpu5,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:08:31+00:00,START,jobs,35,gpu5,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:08:51+00:00,END,jobs,33,gpu7,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:08:51+00:00,START,jobs,36,gpu7,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:10:48+00:00,END,jobs,29,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:10:48+00:00,START,jobs,37,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:11:24+00:00,END,jobs,30,gpu0,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:11:24+00:00,START,jobs,38,gpu0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:11:51+00:00,END,jobs,31,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:11:52+00:00,START,jobs,39,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:13:01+00:00,END,jobs,28,gpu2,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:13:01+00:00,START,jobs,40,gpu2,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:15:37+00:00,END,jobs,27,gpu4,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:15:37+00:00,START,jobs,41,gpu4,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:19:48+00:00,END,jobs,39,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:19:48+00:00,START,jobs,42,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:21:25+00:00,END,jobs,38,gpu0,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:21:25+00:00,START,jobs,43,gpu0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:22:40+00:00,END,jobs,37,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:22:40+00:00,START,jobs,44,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:22:47+00:00,END,jobs,36,gpu7,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:22:47+00:00,START,jobs,45,gpu7,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:26:50+00:00,END,jobs,40,gpu2,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:26:50+00:00,START,jobs,46,gpu2,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:29:49+00:00,END,jobs,35,gpu5,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:29:49+00:00,START,jobs,47,gpu5,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:29:52+00:00,END,jobs,34,gpu3,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:29:52+00:00,START,jobs,48,gpu3,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:32:58+00:00,END,jobs,45,gpu7,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:32:58+00:00,START,jobs,49,gpu7,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:35:48+00:00,END,jobs,43,gpu0,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:35:48+00:00,START,jobs,50,gpu0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-eps 0.03 --ablation-name eps_003"
