Episode,Effort,Raw_Reward,Normalized_Reward,Loss,Baseline,LR,Std_Dev
31075,53.41,3.7279,-1.5657,-6.9969,0.0,0.000004,0.05
31076,44.48,3.8287,-0.9127,-2.3369,0.0,0.000004,0.05
31077,36.69,4.191,1.4253,4.9422,0.0,0.000004,0.05
31078,37.43,4.2933,2.0792,6.816,0.0,0.000004,0.05
31079,40.43,4.15,1.1544,3.1337,0.0,0.000004,0.05
31080,50.3,3.7787,-1.2368,-4.2594,0.0,0.000004,0.05
31081,46.53,3.9531,-0.1142,-0.3233,0.0,0.000004,0.05
31082,44.58,4.2303,1.6684,4.2369,0.0,0.000004,0.05
31083,34.35,3.8546,-0.747,-3.1642,0.0,0.000004,0.05
31084,37.66,3.7428,-1.4653,-4.7406,0.0,0.000004,0.05
31085,37.42,4.0526,0.5259,1.7147,0.0,0.000004,0.05
31086,50.54,4.1587,1.2065,4.2128,0.0,0.000004,0.05
31087,45.57,4.0075,0.2353,0.5968,0.0,0.000004,0.05
31088,39.98,4.0018,0.2009,0.5429,0.0,0.000004,0.05
31089,43.1,3.9278,-0.2752,-0.7154,0.0,0.000004,0.05
31090,40.56,4.0285,0.3725,0.9912,0.0,0.000004,0.05
31091,44.38,3.9503,-0.1303,-0.3505,0.0,0.000004,0.05
31092,41.52,3.8585,-0.7215,-1.9041,0.0,0.000004,0.05
31093,43.98,3.7958,-1.1244,-2.8663,0.0,0.000004,0.05
31094,35.32,3.8384,-0.8479,-3.3102,0.0,0.000004,0.05
31095,41.96,4.0547,0.5461,1.3899,0.0,0.000004,0.05
31096,42.28,4.2818,2.0043,5.1148,0.0,0.000004,0.05
31097,40.31,3.7715,-1.2781,-3.5207,0.0,0.000004,0.05
31098,39.24,4.1209,0.9683,2.7924,0.0,0.000004,0.05
31099,38.59,3.9864,0.1012,0.2887,0.0,0.000004,0.05
31100,33.97,4.138,1.0777,4.6989,0.0,0.000004,0.05
31101,47.02,3.8279,-0.9256,-2.5808,0.0,0.000004,0.05
31102,42.64,3.9939,0.1456,0.3502,0.0,0.000004,0.05
31103,40.55,3.8701,-0.6561,-1.7985,0.0,0.000004,0.05
31104,38.47,4.0375,0.4299,1.2915,0.0,0.000004,0.05
31105,45.87,3.6572,-2.0375,-5.3878,0.0,0.000004,0.05
31106,42.87,4.0546,0.5404,1.351,0.0,0.000004,0.05
31107,41.65,3.9166,-0.3545,-0.9422,0.0,0.000004,0.05
31108,50.62,3.6045,-2.3705,-8.3675,0.0,0.000004,0.05
31109,35.8,3.6569,-2.0252,-7.5779,0.0,0.000004,0.05
31110,43.85,3.9802,0.0617,0.1382,0.0,0.000004,0.05
31111,38.1,3.928,-0.2788,-0.885,0.0,0.000004,0.05
31112,47.65,3.9277,-0.2797,-0.8139,0.0,0.000004,0.05
31113,49.74,3.9433,-0.1798,-0.6015,0.0,0.000004,0.05
31114,44.5,3.9291,-0.2729,-0.7081,0.0,0.000004,0.05
31115,41.65,3.8837,-0.5674,-1.4883,0.0,0.000004,0.05
31116,44.95,4.0318,0.3944,1.0009,0.0,0.000004,0.05
31117,42.47,4.0794,0.703,1.7837,0.0,0.000004,0.05
31118,32.15,3.8843,-0.5621,-2.8758,0.0,0.000004,0.05
31119,49.16,3.8401,-0.8483,-2.6801,0.0,0.000004,0.05
31120,41.66,4.2517,1.8259,4.7403,0.0,0.000004,0.05
31121,42.49,4.0926,0.7909,2.0097,0.0,0.000004,0.05
31122,32.88,4.0227,0.3359,1.6269,0.0,0.000004,0.05
31123,44.91,4.0654,0.613,1.5637,0.0,0.000004,0.05
31124,31.1,4.0247,0.3474,1.9745,0.0,0.000004,0.05
31125,49.07,4.0958,0.8088,2.5309,0.0,0.000004,0.05
31126,37.89,3.9044,-0.4331,-1.379,0.0,0.000004,0.05
31127,45.64,3.8767,-0.6119,-1.6089,0.0,0.000004,0.05
31128,46.71,3.7558,-1.3945,-3.8094,0.0,0.000004,0.05
31129,45.95,4.0499,0.5147,1.351,0.0,0.000004,0.05
31130,39.57,3.9463,-0.1586,-0.4591,0.0,0.000004,0.05
31131,46.3,3.8017,-1.097,-2.9465,0.0,0.000004,0.05
31132,51.85,4.113,0.9238,3.6062,0.0,0.000004,0.05
31133,44.66,4.1537,1.1854,3.0166,0.0,0.000004,0.05
31134,53.26,3.7066,-1.712,-7.541,0.0,0.000004,0.05
31135,40.54,4.0405,0.4508,1.2146,0.0,0.000004,0.05
31136,47.57,3.6805,-1.8808,-5.3645,0.0,0.000004,0.05
31137,47.61,4.1219,0.9812,2.7961,0.0,0.000004,0.05
31138,39.7,3.896,-0.4839,-1.3737,0.0,0.000004,0.05
31139,41.79,4.1373,1.0791,2.7893,0.0,0.000004,0.05
31140,37.34,3.8626,-0.7021,-2.3204,0.0,0.000004,0.05
31141,38.8,3.7253,-1.5941,-4.7588,0.0,0.000004,0.05
31142,47.31,3.9337,-0.2422,-0.685,0.0,0.000004,0.05
31143,35.27,4.1605,1.2288,4.8038,0.0,0.000004,0.05
31144,50.49,4.0387,0.4388,1.5334,0.0,0.000004,0.05
31145,53.87,3.8227,-0.9618,-4.4587,0.0,0.000004,0.05
31146,44.79,4.0946,0.7998,2.0405,0.0,0.000004,0.05
31147,43.49,3.9784,0.044,0.1053,0.0,0.000004,0.05
31148,27.93,3.9119,-0.3884,-2.8404,0.0,0.000004,0.05
31149,41.47,3.8825,-0.5786,-1.5188,0.0,0.000004,0.05
31150,41.34,4.2098,1.5452,4.0549,0.0,0.000004,0.05
31151,47.25,4.1794,1.3457,3.7654,0.0,0.000004,0.05
31152,52.41,4.0098,0.2431,1.0042,0.0,0.000004,0.05
31153,43.14,4.236,1.7103,4.3242,0.0,0.000004,0.05
31154,44.18,4.1823,1.3587,3.4386,0.0,0.000004,0.05
31155,45.45,3.8461,-0.8222,-2.1452,0.0,0.000004,0.05
31156,39.51,4.1817,1.3565,3.8697,0.0,0.000004,0.05
31157,44.9,4.1937,1.4313,3.6596,0.0,0.000004,0.05
31158,52.14,4.0353,0.4043,1.6161,0.0,0.000004,0.05
31159,37.87,3.9556,-0.1124,-0.3658,0.0,0.000004,0.05
31160,43.09,4.123,0.9738,2.4524,0.0,0.000004,0.05
31161,46.81,3.975,0.0128,0.0209,0.0,0.000004,0.05
31162,49.16,4.0557,0.5364,1.6785,0.0,0.000004,0.05
31163,45.46,3.8971,-0.4929,-1.2991,0.0,0.000004,0.05
31164,41.12,3.9172,-0.3633,-0.9802,0.0,0.000004,0.05
31165,40.36,4.0941,0.7863,2.1309,0.0,0.000004,0.05
31166,44.76,3.7582,-1.395,-3.5875,0.0,0.000004,0.05
31167,46.06,4.1528,1.1655,3.0708,0.0,0.000004,0.05
31168,45.44,3.8991,-0.4816,-1.2729,0.0,0.000004,0.05
31169,44.74,3.8864,-0.5641,-1.4638,0.0,0.000004,0.05
31170,42.66,3.7287,-1.5858,-4.0581,0.0,0.000004,0.05
31171,45.15,4.14,1.0852,2.7762,0.0,0.000004,0.05
31172,42.94,3.9361,-0.2401,-0.6314,0.0,0.000004,0.05
31173,34.08,4.073,0.6502,2.7963,0.0,0.000004,0.05
31174,40.4,4.0149,0.2721,0.7204,0.0,0.000004,0.05
31175,45.16,4.1656,1.2495,3.1997,0.0,0.000004,0.05
31176,34.48,3.8917,-0.5324,-2.2439,0.0,0.000004,0.05
31177,43.89,4.0126,0.2532,0.6168,0.0,0.000004,0.05
31178,45.49,4.0504,0.4983,1.2725,0.0,0.000004,0.05
31179,46.12,4.0609,0.565,1.4776,0.0,0.000004,0.05
31180,37.01,4.1349,1.045,3.5158,0.0,0.000004,0.05
31181,40.72,4.0323,0.3762,0.9858,0.0,0.000004,0.05
31182,53.76,4.1077,0.8666,3.9685,0.0,0.000004,0.05
31183,38.84,4.1235,0.969,2.855,0.0,0.000004,0.05
31184,43.24,4.0606,0.5597,1.387,0.0,0.000004,0.05
31185,39.16,4.0302,0.3611,1.0223,0.0,0.000004,0.05
31186,47.43,3.8838,-0.5921,-1.7054,0.0,0.000004,0.05
31187,44.53,4.0136,0.2544,0.6156,0.0,0.000004,0.05
31188,46.0,4.0066,0.2089,0.5196,0.0,0.000004,0.05
31189,47.96,3.7696,-1.3353,-3.9253,0.0,0.000004,0.05
31190,42.35,3.684,-1.8873,-4.8624,0.0,0.000004,0.05
31191,42.26,3.9896,0.1,0.2218,0.0,0.000004,0.05
31192,33.96,3.8422,-0.8587,-3.7929,0.0,0.000004,0.05
31193,47.14,4.1018,0.8303,2.2778,0.0,0.000004,0.05
31194,37.73,3.9445,-0.194,-0.6576,0.0,0.000004,0.05
31195,40.59,3.9509,-0.15,-0.4398,0.0,0.000004,0.05
31196,41.08,3.7262,-1.613,-4.3109,0.0,0.000004,0.05
31197,47.9,4.035,0.4005,1.1299,0.0,0.000004,0.05
31198,48.0,3.7866,-1.2179,-3.5905,0.0,0.000004,0.05
31199,40.25,3.9807,0.0484,0.101,0.0,0.000004,0.05
31200,42.15,3.9883,0.0973,0.2185,0.0,0.000004,0.05
31201,43.63,3.9728,-0.0035,-0.0398,0.0,0.000004,0.05
31202,52.7,4.0518,0.514,2.1269,0.0,0.000004,0.05
31203,40.72,4.1448,1.1196,2.982,0.0,0.000004,0.05
31204,43.43,4.1363,1.0624,2.6563,0.0,0.000005,0.05
31205,42.29,3.8187,-1.0097,-2.6166,0.0,0.000005,0.05
31206,43.29,3.8029,-1.1108,-2.8407,0.0,0.000005,0.05
31207,43.67,4.1732,1.3016,3.2608,0.0,0.000005,0.05
31208,46.4,4.0859,0.7322,1.9384,0.0,0.000005,0.05
31209,48.53,3.9509,-0.1481,-0.4782,0.0,0.000005,0.05
31210,31.86,3.9662,-0.047,-0.2792,0.0,0.000005,0.05
31211,43.9,3.8126,-1.0479,-2.6828,0.0,0.000005,0.05
31212,46.02,3.7104,-1.7098,-4.5594,0.0,0.000005,0.05
31213,46.01,4.0959,0.7997,2.0874,0.0,0.000005,0.05
31214,52.31,3.7099,-1.7089,-6.9621,0.0,0.000005,0.05
31215,45.5,3.737,-1.5294,-4.0101,0.0,0.000005,0.05
31216,50.78,3.8187,-0.9971,-3.5856,0.0,0.000005,0.05
31217,46.05,3.9951,0.1475,0.3641,0.0,0.000005,0.05
31218,43.88,3.9393,-0.2157,-0.5721,0.0,0.000005,0.05
31219,39.23,3.9463,-0.1698,-0.5177,0.0,0.000005,0.05
31220,39.73,3.9006,-0.4681,-1.3451,0.0,0.000005,0.05
31221,47.77,3.8359,-0.8878,-2.5813,0.0,0.000005,0.05
31222,45.62,3.966,-0.0398,-0.126,0.0,0.000005,0.05
31223,44.65,3.7051,-1.7384,-4.4572,0.0,0.000005,0.05
31224,38.8,3.9308,-0.2688,-0.8201,0.0,0.000005,0.05
31225,54.02,3.9015,-0.4585,-2.1701,0.0,0.000005,0.05
31226,42.52,3.8918,-0.5217,-1.3479,0.0,0.000005,0.05
31227,31.29,4.0351,0.4151,2.3014,0.0,0.000005,0.05
31228,41.81,4.0305,0.3842,0.9804,0.0,0.000005,0.05
31229,39.51,4.0482,0.4992,1.4144,0.0,0.000005,0.05
31230,40.99,4.0236,0.3396,0.8906,0.0,0.000005,0.05
31231,41.57,4.046,0.4844,1.2507,0.0,0.000005,0.05
31232,41.77,4.0023,0.1983,0.5014,0.0,0.000005,0.05
31233,42.09,4.0623,0.5898,1.5043,0.0,0.000005,0.05
31234,41.17,3.9863,0.0935,0.2351,0.0,0.000005,0.05
31235,50.23,3.9839,0.0774,0.2579,0.0,0.000005,0.05
31236,39.6,3.94,-0.2094,-0.6059,0.0,0.000005,0.05
31237,39.59,3.8479,-0.8124,-2.3221,0.0,0.000005,0.05
31238,51.21,3.7924,-1.1734,-4.3414,0.0,0.000005,0.05
31239,42.8,4.1369,1.078,2.7264,0.0,0.000005,0.05
31240,42.06,3.9927,0.136,0.3386,0.0,0.000005,0.05
31241,43.63,4.1035,0.8622,2.1683,0.0,0.000005,0.05
31242,57.25,3.8264,-0.949,-5.9371,0.0,0.000005,0.05
31243,39.72,4.0583,0.5665,1.5908,0.0,0.000005,0.05
31244,35.85,4.1646,1.2601,4.6833,0.0,0.000005,0.05
31245,45.31,4.1336,1.0558,2.7224,0.0,0.000005,0.05
31246,53.26,4.118,0.9519,4.1946,0.0,0.000005,0.05
31247,55.36,3.7353,-1.5463,-8.2065,0.0,0.000005,0.05
31248,42.12,3.9559,-0.1055,-0.2847,0.0,0.000005,0.05
31249,45.1,4.0199,0.3112,0.7878,0.0,0.000005,0.05
31250,44.53,3.9123,-0.3909,-1.0098,0.0,0.000005,0.05
31251,41.24,4.1167,0.9474,2.4841,0.0,0.000005,0.05
31252,42.62,4.1634,1.2522,3.1739,0.0,0.000005,0.05
31253,41.4,3.8934,-0.5198,-1.378,0.0,0.000005,0.05
31254,50.26,4.1418,1.1085,3.7841,0.0,0.000005,0.05
31255,42.45,3.9351,-0.2494,-0.6535,0.0,0.000005,0.05
31256,42.19,3.7761,-1.2934,-3.3362,0.0,0.000005,0.05
31257,38.48,4.1176,0.948,2.8733,0.0,0.000005,0.05
31258,39.59,4.0409,0.4433,1.2446,0.0,0.000005,0.05
31259,48.18,4.0837,0.7229,2.1196,0.0,0.000005,0.05
31260,43.03,4.1922,1.4324,3.6106,0.0,0.000005,0.05
31261,49.41,3.9553,-0.1206,-0.4046,0.0,0.000005,0.05
31262,39.57,4.0483,0.488,1.37,0.0,0.000005,0.05
31263,40.36,4.2563,1.8494,5.036,0.0,0.000005,0.05
31264,37.54,3.9735,-0.0026,-0.0294,0.0,0.000005,0.05
31265,47.09,3.9238,-0.3272,-0.932,0.0,0.000005,0.05
31266,41.96,4.0919,0.7763,1.9776,0.0,0.000005,0.05
31267,46.34,3.6995,-1.7935,-4.8369,0.0,0.000005,0.05
31268,45.14,3.8185,-1.0127,-2.6376,0.0,0.000005,0.05
31269,37.42,4.2746,1.9682,6.4375,0.0,0.000005,0.05
31270,39.97,3.806,-1.0935,-3.0736,0.0,0.000005,0.05
31271,46.12,4.1677,1.2668,3.3406,0.0,0.000005,0.05
31272,47.97,3.7423,-1.5122,-4.4394,0.0,0.000005,0.05
31273,41.28,3.7333,-1.5678,-4.1565,0.0,0.000005,0.05
31274,45.55,4.166,1.2552,3.245,0.0,0.000005,0.05
31275,40.63,4.3325,2.3353,6.2795,0.0,0.000005,0.05
31276,44.09,4.0917,0.7661,1.9125,0.0,0.000005,0.05
31277,44.66,4.0449,0.4599,1.1442,0.0,0.000005,0.05
31278,43.26,3.8712,-0.6725,-1.7321,0.0,0.000005,0.05
31279,47.58,3.8662,-0.7051,-2.0412,0.0,0.000005,0.05
31280,49.38,3.7584,-1.4054,-4.5364,0.0,0.000005,0.05
31281,45.41,3.8588,-0.7502,-1.9794,0.0,0.000005,0.05
31282,36.22,4.0807,0.6961,2.4802,0.0,0.000005,0.05
31283,39.55,4.068,0.6138,1.7188,0.0,0.000005,0.05
31284,46.53,4.158,1.1995,3.213,0.0,0.000005,0.05
31285,39.09,3.8837,-0.5884,-1.7555,0.0,0.000005,0.05
31286,48.05,3.8269,-0.9576,-2.839,0.0,0.000005,0.05
31287,39.05,3.7159,-1.6795,-4.9637,0.0,0.000005,0.05
31288,38.29,4.0319,0.3804,1.1419,0.0,0.000005,0.05
31289,45.33,4.1352,1.0537,2.6985,0.0,0.000005,0.05
31290,35.48,3.935,-0.2512,-0.9948,0.0,0.000005,0.05
31291,42.29,4.007,0.2173,0.5255,0.0,0.000005,0.05
31292,46.57,3.8441,-0.8438,-2.3173,0.0,0.000005,0.05
31293,41.97,4.32,2.2527,5.7794,0.0,0.000005,0.05
31294,40.19,3.8025,-1.1141,-3.1025,0.0,0.000005,0.05
31295,51.21,3.9702,-0.0231,-0.117,0.0,0.000005,0.05
31296,35.63,3.8791,-0.6161,-2.3655,0.0,0.000005,0.05
31297,45.72,4.0052,0.2057,0.5081,0.0,0.000005,0.05
31298,41.53,4.1444,1.1095,2.8658,0.0,0.000005,0.05
31299,41.86,3.6923,-1.8302,-4.7653,0.0,0.000005,0.05
31300,46.2,4.0834,0.7112,1.8662,0.0,0.000005,0.05
31301,49.58,4.1401,1.0792,3.4775,0.0,0.000005,0.05
31302,52.06,3.9367,-0.2476,-1.0147,0.0,0.000005,0.05
31303,45.59,4.2317,1.6771,4.3466,0.0,0.000005,0.05
31304,41.89,4.3633,2.5288,6.5042,0.0,0.000005,0.05
31305,42.13,3.7021,-1.783,-4.6146,0.0,0.000005,0.05
31306,47.08,3.8976,-0.508,-1.4438,0.0,0.000005,0.05
31307,44.41,4.1592,1.2002,3.0178,0.0,0.000005,0.05
31308,49.92,3.9944,0.1236,0.3764,0.0,0.000005,0.05
31309,43.97,3.9389,-0.2373,-0.6359,0.0,0.000005,0.05
31310,52.69,3.9671,-0.0525,-0.2593,0.0,0.000005,0.05
31311,45.43,4.1765,1.3146,3.3791,0.0,0.000005,0.05
31312,43.89,3.9556,-0.1303,-0.3665,0.0,0.000005,0.05
31313,39.13,4.2911,2.0581,5.9737,0.0,0.000005,0.05
31314,49.6,3.7231,-1.6446,-5.3968,0.0,0.000005,0.05
31315,45.15,4.1208,0.9475,2.4039,0.0,0.000005,0.05
31316,36.43,4.0411,0.4267,1.4691,0.0,0.000005,0.05
31317,45.06,4.0416,0.4297,1.0649,0.0,0.000005,0.05
31318,41.5,3.9028,-0.476,-1.2862,0.0,0.000005,0.05
31319,39.65,3.923,-0.3431,-1.0162,0.0,0.000005,0.05
31320,44.95,3.7493,-1.473,-3.8234,0.0,0.000005,0.05
31321,43.05,4.114,0.9037,2.247,0.0,0.000005,0.05
31322,42.48,4.089,0.7398,1.845,0.0,0.000005,0.05
31323,51.8,3.8137,-1.0525,-4.1374,0.0,0.000005,0.05
31324,44.69,4.1631,1.2247,3.0838,0.0,0.000005,0.05
31325,42.28,3.9902,0.0966,0.2036,0.0,0.000005,0.05
31326,39.16,3.8339,-0.9221,-2.7347,0.0,0.000005,0.05
31327,34.54,4.1698,1.2653,5.2068,0.0,0.000005,0.05
31328,34.0,4.0752,0.647,2.7642,0.0,0.000005,0.05
31329,47.35,3.9568,-0.1261,-0.4019,0.0,0.000005,0.05
31330,48.74,3.7123,-1.7199,-5.3191,0.0,0.000005,0.05
31331,37.19,3.8985,-0.5053,-1.7388,0.0,0.000005,0.05
31332,49.38,4.1565,1.1754,3.718,0.0,0.000005,0.05
31333,40.98,4.2376,1.7034,4.4884,0.0,0.000005,0.05
31334,44.99,3.7613,-1.3964,-3.6338,0.0,0.000005,0.05
31335,35.29,4.065,0.5789,2.2006,0.0,0.000005,0.05
31336,46.38,4.1376,1.0499,2.7733,0.0,0.000005,0.05
31337,46.0,4.2151,1.5512,4.0579,0.0,0.000005,0.05
31338,42.56,4.0965,0.7788,1.9366,0.0,0.000005,0.05
31339,39.81,4.1231,0.9509,2.6206,0.0,0.000005,0.05
31340,43.67,4.0534,0.496,1.2041,0.0,0.000005,0.05
31341,49.63,4.1922,1.3974,4.5054,0.0,0.000005,0.05
31342,47.84,3.9359,-0.2687,-0.8338,0.0,0.000005,0.05
31343,41.35,3.9173,-0.3892,-1.0769,0.0,0.000005,0.05
31344,40.77,4.0539,0.499,1.2832,0.0,0.000005,0.05
31345,40.48,3.9287,-0.3148,-0.9135,0.0,0.000005,0.05
31346,37.53,4.1001,0.7985,2.5371,0.0,0.000005,0.05
31347,52.4,3.9286,-0.3177,-1.3735,0.0,0.000005,0.05
31348,37.15,4.1891,1.3762,4.5441,0.0,0.000005,0.05
31349,44.41,3.912,-0.4241,-1.1378,0.0,0.000005,0.05
31350,45.54,4.037,0.388,0.9504,0.0,0.000005,0.05
31351,45.06,3.8715,-0.6905,-1.8381,0.0,0.000005,0.05
31352,44.57,4.0442,0.4343,1.0452,0.0,0.000005,0.05
31353,49.92,3.8478,-0.8442,-2.8876,0.0,0.000005,0.05
31354,41.82,4.1947,1.4133,3.5959,0.0,0.000005,0.05
31355,41.65,3.9957,0.1183,0.244,0.0,0.000005,0.05
31356,42.74,3.9013,-0.4953,-1.3229,0.0,0.000005,0.05
31357,44.14,4.1122,0.8763,2.1574,0.0,0.000005,0.05
31358,44.38,4.0046,0.177,0.3851,0.0,0.000005,0.05
31359,36.66,3.8835,-0.6108,-2.2051,0.0,0.000005,0.05
31360,48.42,3.8325,-0.9419,-2.8983,0.0,0.000005,0.05
31361,40.87,3.8604,-0.7592,-2.0972,0.0,0.000005,0.05
31362,41.12,3.9358,-0.2685,-0.778,0.0,0.000005,0.05
31363,47.27,3.9465,-0.1997,-0.6292,0.0,0.000005,0.05
31364,43.44,4.0669,0.587,1.4192,0.0,0.000005,0.05
31365,50.39,4.1789,1.3164,4.4766,0.0,0.000005,0.05
31366,45.4,4.0473,0.4572,1.1205,0.0,0.000005,0.05
31367,34.58,3.9655,-0.0759,-0.4026,0.0,0.000006,0.05
31368,39.92,4.08,0.6727,1.81,0.0,0.000006,0.05
31369,46.56,3.9813,0.0275,0.0053,0.0,0.000006,0.05
31370,40.39,4.1593,1.1891,3.1762,0.0,0.000006,0.05
31371,44.38,4.0756,0.6413,1.5621,0.0,0.000006,0.05
31372,41.62,4.0593,0.5336,1.3199,0.0,0.000006,0.05
31373,50.66,4.131,1.0006,3.4526,0.0,0.000006,0.05
31374,45.42,4.1056,0.8332,2.0925,0.0,0.000006,0.05
31375,49.47,4.2478,1.7588,5.5916,0.0,0.000006,0.05
31376,41.8,3.8644,-0.7469,-2.009,0.0,0.000006,0.05
31377,39.53,4.0588,0.5224,1.4116,0.0,0.000006,0.05
31378,45.42,4.1121,0.8692,2.1812,0.0,0.000006,0.05
31379,44.68,4.0136,0.2236,0.4943,0.0,0.000006,0.05
31380,47.8,4.0946,0.7551,2.0963,0.0,0.000006,0.05
31381,51.81,3.8607,-0.777,-3.1245,0.0,0.000006,0.05
31382,39.94,3.9377,-0.2697,-0.8374,0.0,0.000006,0.05
31383,42.13,3.9661,-0.0802,-0.2871,0.0,0.000006,0.05
31384,40.96,3.9531,-0.1643,-0.5214,0.0,0.000006,0.05
31385,47.41,4.057,0.5223,1.3876,0.0,0.000006,0.05
31386,36.05,4.1436,1.0966,3.9045,0.0,0.000006,0.05
31387,32.49,3.7622,-1.426,-7.2342,0.0,0.000006,0.05
31388,48.22,3.8329,-0.9569,-2.9262,0.0,0.000006,0.05
31389,43.07,3.8528,-0.8242,-2.1714,0.0,0.000006,0.05
31390,55.26,3.8115,-1.0948,-5.9049,0.0,0.000006,0.05
31391,42.25,3.9625,-0.0985,-0.3359,0.0,0.000006,0.05
31392,45.28,3.9378,-0.2638,-0.7661,0.0,0.000006,0.05
31393,47.6,4.1476,1.1254,3.1229,0.0,0.000006,0.05
31394,49.95,4.089,0.7355,2.3604,0.0,0.000006,0.05
31395,27.69,3.9112,-0.4422,-3.5307,0.0,0.000006,0.05
31396,43.95,4.0243,0.3066,0.6942,0.0,0.000006,0.05
31397,52.14,3.7715,-1.366,-5.5768,0.0,0.000006,0.05
31398,41.98,3.9971,0.127,0.2449,0.0,0.000006,0.05
31399,40.51,4.031,0.3501,0.8655,0.0,0.000006,0.05
31400,45.85,3.8098,-1.1172,-3.025,0.0,0.000006,0.05
31401,44.28,4.21,1.5361,3.8187,0.0,0.000006,0.05
31402,39.97,3.9266,-0.3427,-1.0408,0.0,0.000006,0.05
31403,44.05,3.6363,-2.2608,-5.8075,0.0,0.000006,0.05
31404,42.39,4.3902,2.7138,6.8565,0.0,0.000006,0.05
31405,41.44,4.0498,0.4695,1.1477,0.0,0.000006,0.05
31406,45.0,4.0277,0.3238,0.7512,0.0,0.000006,0.05
31407,34.47,4.2307,1.66,6.8325,0.0,0.000006,0.05
31408,50.53,4.017,0.2518,0.7804,0.0,0.000006,0.05
31409,51.59,3.7822,-1.2923,-5.0404,0.0,0.000006,0.05
31410,47.93,3.9789,0.0026,-0.0824,0.0,0.000006,0.05
31411,47.41,3.7585,-1.4466,-4.1732,0.0,0.000006,0.05
31412,44.63,3.9994,0.1371,0.2672,0.0,0.000006,0.05
31413,46.18,3.9562,-0.1471,-0.4767,0.0,0.000006,0.05
31414,47.15,4.0859,0.7064,1.8808,0.0,0.000006,0.05
31415,33.78,3.9492,-0.1935,-0.9806,0.0,0.000006,0.05
31416,35.24,4.0423,0.4184,1.5283,0.0,0.000006,0.05
31417,45.52,3.8577,-0.7969,-2.1591,0.0,0.000006,0.05
31418,33.08,4.2679,1.8996,8.8566,0.0,0.000006,0.05
31419,37.7,3.8716,-0.7058,-2.3663,0.0,0.000006,0.05
31420,37.15,4.1337,1.0164,3.3085,0.0,0.000006,0.05
31421,43.95,3.8118,-1.0998,-2.8664,0.0,0.000006,0.05
31422,46.54,3.8746,-0.6873,-1.9454,0.0,0.000006,0.05
31423,38.98,3.9861,0.0464,0.0457,0.0,0.000006,0.05
31424,43.35,4.0076,0.1884,0.3941,0.0,0.000006,0.05
31425,51.46,3.9914,0.0815,0.1996,0.0,0.000006,0.05
31426,47.34,3.8687,-0.7294,-2.1404,0.0,0.000006,0.05
31427,42.47,4.0687,0.5886,1.4196,0.0,0.000006,0.05
31428,51.15,3.642,-2.2181,-8.2666,0.0,0.000006,0.05
31429,50.39,4.0722,0.6136,2.023,0.0,0.000006,0.05
31430,47.94,4.2208,1.5881,4.5349,0.0,0.000006,0.05
31431,45.43,4.1415,1.066,2.6873,0.0,0.000006,0.05
31432,45.5,3.9833,0.0279,-0.01,0.0,0.000006,0.05
31433,44.33,4.0598,0.532,1.2697,0.0,0.000006,0.05
31434,40.79,4.1232,0.9485,2.4588,0.0,0.000006,0.05
31435,40.46,4.2619,1.8606,4.9757,0.0,0.000006,0.05
31436,37.27,4.2897,2.0374,6.6662,0.0,0.000006,0.05
31437,36.31,3.8279,-0.9954,-3.6729,0.0,0.000006,0.05
31438,45.26,4.2182,1.5665,3.9642,0.0,0.000006,0.05
31439,44.06,3.9294,-0.3276,-0.9171,0.0,0.000006,0.05
31440,41.27,4.1692,1.2438,3.1851,0.0,0.000006,0.05
31441,40.68,4.1024,0.8043,2.0741,0.0,0.000006,0.05
31442,37.31,4.0811,0.6633,2.0857,0.0,0.000006,0.05
31443,45.16,3.9758,-0.0284,-0.1668,0.0,0.000006,0.05
31444,43.71,4.0085,0.1856,0.3758,0.0,0.000006,0.05
31445,38.27,3.9448,-0.2307,-0.8214,0.0,0.000006,0.05
31446,44.32,4.1215,0.9325,2.2725,0.0,0.000006,0.05
31447,31.31,3.9524,-0.1817,-1.1803,0.0,0.000006,0.05
31448,48.12,3.9911,0.0712,0.1009,0.0,0.000006,0.05
31449,43.63,3.9092,-0.4692,-1.2849,0.0,0.000006,0.05
31450,43.86,3.7526,-1.4995,-3.8931,0.0,0.000006,0.05
31451,46.18,4.0943,0.7536,1.9054,0.0,0.000006,0.05
31452,47.35,3.8384,-0.9323,-2.7314,0.0,0.000006,0.05
31453,45.72,4.054,0.4889,1.1793,0.0,0.000006,0.05
31454,41.21,3.9337,-0.3036,-0.9042,0.0,0.000006,0.05
31455,34.55,4.1442,1.0835,4.3556,0.0,0.000006,0.05
31456,45.59,3.7434,-1.5564,-4.1655,0.0,0.000006,0.05
31457,47.55,4.1424,1.0714,2.9406,0.0,0.000006,0.05
31458,36.45,4.0006,0.1385,0.3618,0.0,0.000006,0.05
31459,41.87,4.2703,1.9104,4.838,0.0,0.000006,0.05
31460,49.13,4.1334,1.0093,3.058,0.0,0.000006,0.05
31461,48.21,4.2483,1.7616,5.1013,0.0,0.000006,0.05
31462,40.85,4.1395,1.0448,2.6873,0.0,0.000006,0.05
31463,39.05,4.039,0.3833,1.0087,0.0,0.000006,0.05
31464,49.66,3.673,-2.0171,-6.7281,0.0,0.000006,0.05
31465,38.85,3.9602,-0.1344,-0.5196,0.0,0.000006,0.05
