update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr
217,1777664,34.17358756065369,34.17358756065369,31.98474109172821,44.57641243934631,46.76525890827179,0.0019999999999999983,0.25,0.0003
218,1785856,34.39349293708801,34.39349293708801,32.10413217544556,44.35650706291199,46.64586782455444,0.0019999999999999983,0.25,0.0003
219,1794048,34.40077066421509,34.40077066421509,32.405943274497986,44.34922933578491,46.344056725502014,0.0019999999999999983,0.25,0.0003
220,1802240,34.748873710632324,34.748873710632324,32.74102866649628,44.001126289367676,46.00897133350372,0.0019999999999999983,0.25,0.0003
221,1810432,35.10122358798981,35.10122358798981,32.358888387680054,43.64877641201019,46.391111612319946,0.0019999999999999983,0.25,0.0003
222,1818624,34.86209273338318,34.86209273338318,32.72499203681946,43.88790726661682,46.02500796318054,0.0019999999999999983,0.25,0.0003
223,1826816,35.14215707778931,35.14215707778931,32.866564989089966,43.60784292221069,45.883435010910034,0.0019999999999999983,0.25,0.0003
224,1835008,34.822792410850525,34.822792410850525,32.19669222831726,43.927207589149475,46.55330777168274,0.0019999999999999983,0.25,0.0003
225,1843200,34.44853484630585,34.44853484630585,32.595348954200745,44.30146515369415,46.154651045799255,0.0019999999999999983,0.25,0.0003
226,1851392,34.74925220012665,34.74925220012665,31.865493059158325,44.00074779987335,46.884506940841675,0.0019999999999999983,0.25,0.0003
227,1859584,34.29729104042053,34.29729104042053,33.04418385028839,44.45270895957947,45.70581614971161,0.0019999999999999983,0.25,0.0003
228,1867776,34.48661923408508,34.48661923408508,32.62043058872223,44.26338076591492,46.12956941127777,0.0019999999999999983,0.25,0.0003
229,1875968,34.55399930477142,34.55399930477142,32.4481999874115,44.19600069522858,46.3018000125885,0.0019999999999999983,0.25,0.0003
230,1884160,34.160435795784,34.160435795784,32.47772216796875,44.589564204216,46.27227783203125,0.0019999999999999983,0.25,0.0003
231,1892352,33.81603717803955,33.81603717803955,32.03916609287262,44.93396282196045,46.71083390712738,0.0019999999999999983,0.25,0.0003
232,1900544,34.17231798171997,34.17231798171997,32.23862707614899,44.57768201828003,46.51137292385101,0.0019999999999999983,0.25,0.0003
233,1908736,34.50222671031952,34.50222671031952,32.42828011512756,44.24777328968048,46.32171988487244,0.0019999999999999983,0.25,0.0003
234,1916928,34.76433217525482,34.76433217525482,32.03185260295868,43.98566782474518,46.71814739704132,0.0019999999999999983,0.25,0.0003
235,1925120,34.47051405906677,34.47051405906677,32.88255989551544,44.27948594093323,45.86744010448456,0.0019999999999999983,0.25,0.0003
236,1933312,34.77593719959259,34.77593719959259,33.26604425907135,43.97406280040741,45.48395574092865,0.0019999999999999983,0.25,0.0003
237,1941504,35.086596608161926,35.086596608161926,32.256579995155334,43.663403391838074,46.493420004844666,0.0019999999999999983,0.25,0.0003
238,1949696,34.67021942138672,34.67021942138672,32.767144441604614,44.07978057861328,45.982855558395386,0.0019999999999999983,0.25,0.0003
239,1957888,34.98021721839905,34.98021721839905,32.53543138504028,43.76978278160095,46.21456861495972,0.0019999999999999983,0.25,0.0003
240,1966080,35.25474727153778,35.25474727153778,32.63694703578949,43.49525272846222,46.11305296421051,0.0019999999999999983,0.25,0.0003
241,1974272,34.90684688091278,34.90684688091278,32.547975182533264,43.84315311908722,46.202024817466736,0.0019999999999999983,0.25,0.0003
242,1982464,34.50256943702698,34.50256943702698,31.69826030731201,44.24743056297302,47.05173969268799,0.0019999999999999983,0.25,0.0003
243,1990656,34.87850785255432,34.87850785255432,32.23370969295502,43.87149214744568,46.51629030704498,0.0019999999999999983,0.25,0.0003
244,1998848,35.23471415042877,35.23471415042877,32.419273853302,43.51528584957123,46.330726146698,0.0019999999999999983,0.25,0.0003
245,2007040,34.93078112602234,34.93078112602234,32.45529592037201,43.81921887397766,46.29470407962799,0.0019999999999999983,0.25,0.0003
246,2015232,35.260353088378906,35.260353088378906,32.53195643424988,43.489646911621094,46.21804356575012,0.0019999999999999983,0.25,0.0003
247,2023424,34.964988231658936,34.964988231658936,33.108431696891785,43.785011768341064,45.641568303108215,0.0019999999999999983,0.25,0.0003
248,2031616,34.707815051078796,34.707815051078796,32.444817423820496,44.042184948921204,46.305182576179504,0.0019999999999999983,0.25,0.0003
249,2039808,34.27257001399994,34.27257001399994,32.20936417579651,44.47742998600006,46.54063582420349,0.0019999999999999983,0.25,0.0003
250,2048000,33.9057183265686,33.9057183265686,32.91465997695923,44.8442816734314,45.83534002304077,0.0019999999999999983,0.25,0.0003
251,2056192,33.82948100566864,33.82948100566864,32.48264253139496,44.92051899433136,46.26735746860504,0.0019999999999999983,0.25,0.0003
252,2064384,33.44646751880646,33.44646751880646,32.681304812431335,45.30353248119354,46.068695187568665,0.0019999999999999983,0.25,0.0003
253,2072576,33.8149493932724,33.8149493932724,32.37619757652283,44.9350506067276,46.37380242347717,0.0019999999999999983,0.25,0.0003
254,2080768,33.514530062675476,33.514530062675476,31.999123692512512,45.235469937324524,46.75087630748749,0.0019999999999999983,0.25,0.0003
255,2088960,33.88446033000946,33.88446033000946,32.25757837295532,44.86553966999054,46.49242162704468,0.0019999999999999983,0.25,0.0003
256,2097152,33.56482446193695,33.56482446193695,32.203806042671204,45.18517553806305,46.546193957328796,0.0019999999999999983,0.25,0.0003
257,2105344,33.874083161354065,33.874083161354065,32.596850991249084,44.875916838645935,46.153149008750916,0.0019999999999999983,0.25,0.0003
258,2113536,33.85743260383606,33.85743260383606,32.15643227100372,44.89256739616394,46.59356772899628,0.0019999999999999983,0.25,0.0003
259,2121728,33.68195056915283,33.68195056915283,32.345975041389465,45.06804943084717,46.404024958610535,0.0019999999999999983,0.25,0.0003
260,2129920,33.34104776382446,33.34104776382446,31.838286519050598,45.40895223617554,46.9117134809494,0.0019999999999999983,0.25,0.0003
261,2138112,33.736196756362915,33.736196756362915,31.685791015625,45.013803243637085,47.064208984375,0.0019999999999999983,0.25,0.0003
262,2146304,33.35675060749054,33.35675060749054,32.26915657520294,45.39324939250946,46.48084342479706,0.0019999999999999983,0.25,0.0003
263,2154496,33.711371421813965,33.711371421813965,32.716790437698364,45.038628578186035,46.033209562301636,0.0019999999999999983,0.25,0.0003
264,2162688,33.41457009315491,33.41457009315491,31.73374593257904,45.33542990684509,47.01625406742096,0.0019999999999999983,0.25,0.0003
265,2170880,33.70711266994476,33.70711266994476,32.16008007526398,45.04288733005524,46.58991992473602,0.0019999999999999983,0.25,0.0003
266,2179072,34.05075430870056,34.05075430870056,32.105687856674194,44.69924569129944,46.644312143325806,0.0019999999999999983,0.25,0.0003
267,2187264,33.68443012237549,33.68443012237549,31.784982085227966,45.06556987762451,46.965017914772034,0.0019999999999999983,0.25,0.0003
268,2195456,34.039655923843384,34.039655923843384,32.307783365249634,44.710344076156616,46.442216634750366,0.0019999999999999983,0.25,0.0003
269,2203648,33.71534705162048,33.71534705162048,32.442859411239624,45.03465294837952,46.307140588760376,0.0019999999999999983,0.25,0.0003
270,2211840,33.94116222858429,33.94116222858429,33.07446599006653,44.80883777141571,45.67553400993347,0.0019999999999999983,0.25,0.0003
271,2220032,34.17852282524109,34.17852282524109,32.379955649375916,44.57147717475891,46.370044350624084,0.0019999999999999983,0.25,0.0003
272,2228224,33.75325560569763,33.75325560569763,31.85956835746765,44.99674439430237,46.89043164253235,0.0019999999999999983,0.25,0.0003
273,2236416,33.42398464679718,33.42398464679718,32.412824630737305,45.32601535320282,46.337175369262695,0.0019999999999999983,0.25,0.0003
274,2244608,33.73849153518677,33.73849153518677,32.88743555545807,45.01150846481323,45.86256444454193,0.0019999999999999983,0.25,0.0003
275,2252800,34.106115102767944,34.106115102767944,32.67986834049225,44.643884897232056,46.07013165950775,0.0019999999999999983,0.25,0.0003
276,2260992,33.936715722084045,33.936715722084045,32.51015603542328,44.813284277915955,46.23984396457672,0.0019999999999999983,0.25,0.0003
277,2269184,33.582085967063904,33.582085967063904,32.204792499542236,45.167914032936096,46.545207500457764,0.0019999999999999983,0.25,0.0003
278,2277376,33.206135630607605,33.206135630607605,32.48770296573639,45.543864369392395,46.26229703426361,0.0019999999999999983,0.25,0.0003
279,2285568,33.528313636779785,33.528313636779785,32.54346311092377,45.221686363220215,46.20653688907623,0.0019999999999999983,0.25,0.0003
280,2293760,33.23594689369202,33.23594689369202,32.17717468738556,45.51405310630798,46.57282531261444,0.0019999999999999983,0.25,0.0003
281,2301952,32.92841970920563,32.92841970920563,32.13304042816162,45.82158029079437,46.61695957183838,0.0019999999999999983,0.25,0.0003
282,2310144,32.73254990577698,32.73254990577698,31.603503823280334,46.01745009422302,47.146496176719666,0.0019999999999999983,0.25,0.0003
283,2318336,33.080554604530334,33.080554604530334,32.090962529182434,45.669445395469666,46.659037470817566,0.0019999999999999983,0.25,0.0003
284,2326528,33.41357469558716,33.41357469558716,32.310590744018555,45.33642530441284,46.439409255981445,0.0019999999999999983,0.25,0.0003
285,2334720,33.76466691493988,33.76466691493988,31.492740511894226,44.98533308506012,47.257259488105774,0.0019999999999999983,0.25,0.0003
286,2342912,33.49200248718262,33.49200248718262,32.45232164859772,45.25799751281738,46.29767835140228,0.0019999999999999983,0.25,0.0003
287,2351104,33.15173149108887,33.15173149108887,32.446489334106445,45.59826850891113,46.303510665893555,0.0019999999999999983,0.25,0.0003
288,2359296,33.43447804450989,33.43447804450989,31.85988426208496,45.31552195549011,46.89011573791504,0.0019999999999999983,0.25,0.0003
289,2367488,33.08753430843353,33.08753430843353,31.4103102684021,45.66246569156647,47.3396897315979,0.0019999999999999983,0.25,0.0003
290,2375680,32.74801433086395,32.74801433086395,32.13289141654968,46.00198566913605,46.61710858345032,0.0019999999999999983,0.25,0.0003
291,2383872,32.50130474567413,32.50130474567413,32.05251753330231,46.24869525432587,46.69748246669769,0.0019999999999999983,0.25,0.0003
292,2392064,32.24334478378296,32.24334478378296,31.67813777923584,46.50665521621704,47.07186222076416,0.0019999999999999983,0.25,0.0003
293,2400256,32.171589732170105,31.947544813156128,32.171589732170105,46.80245518684387,46.578410267829895,0.0019999999999999983,0.25,0.0003
294,2408448,32.306275367736816,32.306275367736816,32.122350335121155,46.443724632263184,46.627649664878845,0.0019999999999999983,0.25,0.0003
295,2416640,32.178444266319275,32.178444266319275,31.502187848091125,46.571555733680725,47.247812151908875,0.0019999999999999983,0.25,0.0003
296,2424832,31.870672702789307,31.870672702789307,31.39611542224884,46.87932729721069,47.35388457775116,0.0019999999999999983,0.25,0.0003
297,2433024,32.24079370498657,32.24079370498657,32.08063304424286,46.50920629501343,46.66936695575714,0.0019999999999999983,0.25,0.0003
298,2441216,31.943089365959167,31.943089365959167,31.776798367500305,46.80691063404083,46.973201632499695,0.0019999999999999983,0.25,0.0003
299,2449408,32.242289781570435,32.242289781570435,31.8346506357193,46.507710218429565,46.9153493642807,0.0019999999999999983,0.25,0.0003
300,2457600,32.27964103221893,32.25058078765869,32.27964103221893,46.49941921234131,46.47035896778107,0.0019999999999999983,0.25,0.0003
301,2465792,32.596052289009094,32.596052289009094,32.253409028053284,46.153947710990906,46.496590971946716,0.0019999999999999983,0.25,0.0003
302,2473984,32.54815995693207,32.54815995693207,31.689799427986145,46.20184004306793,47.060200572013855,0.0019999999999999983,0.25,0.0003
303,2482176,32.80457615852356,32.80457615852356,32.20665216445923,45.94542384147644,46.54334783554077,0.0019999999999999983,0.25,0.0003
304,2490368,33.09736609458923,33.09736609458923,32.56094217300415,45.65263390541077,46.18905782699585,0.0019999999999999983,0.25,0.0003
305,2498560,33.294275999069214,33.294275999069214,32.721150517463684,45.455724000930786,46.028849482536316,0.0019999999999999983,0.25,0.0003
306,2506752,33.07840883731842,33.07840883731842,32.23345339298248,45.67159116268158,46.51654660701752,0.0019999999999999983,0.25,0.0003
307,2514944,32.76092171669006,32.76092171669006,32.218137979507446,45.98907828330994,46.531862020492554,0.0019999999999999983,0.25,0.0003
308,2523136,33.064637184143066,33.064637184143066,31.727821230888367,45.685362815856934,47.02217876911163,0.0019999999999999983,0.25,0.0003
309,2531328,32.712427377700806,32.712427377700806,31.765726804733276,46.037572622299194,46.984273195266724,0.0019999999999999983,0.25,0.0003
310,2539520,32.731566429138184,32.47648537158966,32.731566429138184,46.27351462841034,46.018433570861816,0.0019999999999999983,0.25,0.0003
311,2547712,32.85567224025726,32.85567224025726,31.49498462677002,45.89432775974274,47.25501537322998,0.0019999999999999983,0.25,0.0003
312,2555904,33.193442821502686,33.193442821502686,32.51737713813782,45.556557178497314,46.23262286186218,0.0019999999999999983,0.25,0.0003
313,2564096,32.7685421705246,32.7685421705246,31.904361248016357,45.9814578294754,46.84563875198364,0.0019999999999999983,0.25,0.0003
314,2572288,33.16393554210663,33.16393554210663,31.856307983398438,45.58606445789337,46.89369201660156,0.0019999999999999983,0.25,0.0003
315,2580480,33.524075746536255,33.524075746536255,32.21407890319824,45.225924253463745,46.53592109680176,0.0019999999999999983,0.25,0.0003
316,2588672,33.90966713428497,33.90966713428497,32.33907878398895,44.84033286571503,46.41092121601105,0.0019999999999999983,0.25,0.0003
317,2596864,33.54588508605957,33.54588508605957,32.43767976760864,45.20411491394043,46.31232023239136,0.0019999999999999983,0.25,0.0003
318,2605056,33.9523321390152,33.9523321390152,32.47280478477478,44.7976678609848,46.27719521522522,0.0019999999999999983,0.25,0.0003
319,2613248,34.204206466674805,34.204206466674805,32.50452637672424,44.545793533325195,46.24547362327576,0.0019999999999999983,0.25,0.0003
320,2621440,34.52453672885895,34.52453672885895,31.820062398910522,44.22546327114105,46.92993760108948,0.0019999999999999983,0.25,0.0003
321,2629632,34.26272630691528,34.26272630691528,32.68259525299072,44.48727369308472,46.06740474700928,0.0019999999999999983,0.25,0.0003
322,2637824,33.92247915267944,33.92247915267944,31.957644820213318,44.82752084732056,46.79235517978668,0.0019999999999999983,0.25,0.0003
323,2646016,34.25163388252258,34.25163388252258,31.927031874656677,44.49836611747742,46.82296812534332,0.0019999999999999983,0.25,0.0003
324,2654208,33.91933798789978,33.91933798789978,32.46365249156952,44.83066201210022,46.28634750843048,0.0019999999999999983,0.25,0.0003
325,2662400,34.1671621799469,34.1671621799469,32.25885093212128,44.5828378200531,46.49114906787872,0.0019999999999999983,0.25,0.0003
326,2670592,34.53327775001526,34.53327775001526,32.40605056285858,44.21672224998474,46.34394943714142,0.0019999999999999983,0.25,0.0003
327,2678784,34.33398365974426,34.33398365974426,32.401753067970276,44.41601634025574,46.348246932029724,0.0019999999999999983,0.25,0.0003
328,2686976,34.00180101394653,34.00180101394653,32.59186506271362,44.74819898605347,46.15813493728638,0.0019999999999999983,0.25,0.0003
329,2695168,34.3516743183136,34.3516743183136,31.416261792182922,44.3983256816864,47.33373820781708,0.0019999999999999983,0.25,0.0003
330,2703360,34.4390606880188,34.4390606880188,32.03410863876343,44.3109393119812,46.71589136123657,0.0019999999999999983,0.25,0.0003
331,2711552,34.780091643333435,34.780091643333435,32.90481925010681,43.969908356666565,45.84518074989319,0.0019999999999999983,0.25,0.0003
332,2719744,34.66155290603638,34.66155290603638,32.72305488586426,44.08844709396362,46.02694511413574,0.0019999999999999983,0.25,0.0003
333,2727936,34.49369132518768,34.49369132518768,32.79459238052368,44.25630867481232,45.95540761947632,0.0019999999999999983,0.25,0.0003
334,2736128,34.8083621263504,34.8083621263504,33.056331276893616,43.9416378736496,45.693668723106384,0.0019999999999999983,0.25,0.0003
335,2744320,34.78940188884735,34.78940188884735,32.14462757110596,43.96059811115265,46.60537242889404,0.0019999999999999983,0.25,0.0003
336,2752512,35.1571923494339,35.1571923494339,32.84572422504425,43.5928076505661,45.90427577495575,0.0019999999999999983,0.25,0.0003
337,2760704,35.44439733028412,35.44439733028412,32.69650995731354,43.30560266971588,46.05349004268646,0.0019999999999999983,0.25,0.0003
338,2768896,35.07653832435608,35.07653832435608,32.62241244316101,43.67346167564392,46.12758755683899,0.0019999999999999983,0.25,0.0003
339,2777088,35.161996483802795,35.161996483802795,31.79054319858551,43.588003516197205,46.95945680141449,0.0019999999999999983,0.25,0.0003
340,2785280,34.90817308425903,34.90817308425903,32.58097529411316,43.84182691574097,46.16902470588684,0.0019999999999999983,0.25,0.0003
341,2793472,34.59903955459595,34.59903955459595,31.82372808456421,44.15096044540405,46.92627191543579,0.0019999999999999983,0.25,0.0003
342,2801664,34.95545744895935,34.95545744895935,32.03109264373779,43.79454255104065,46.71890735626221,0.0019999999999999983,0.25,0.0003
343,2809856,35.24935305118561,35.24935305118561,32.6379930973053,43.50064694881439,46.1120069026947,0.0019999999999999983,0.25,0.0003
344,2818048,34.97582137584686,34.97582137584686,32.89318144321442,43.77417862415314,45.85681855678558,0.0019999999999999983,0.25,0.0003
345,2826240,34.6555894613266,34.6555894613266,32.156304121017456,44.0944105386734,46.593695878982544,0.0019999999999999983,0.25,0.0003
346,2834432,34.25244152545929,34.25244152545929,32.52834141254425,44.49755847454071,46.22165858745575,0.0019999999999999983,0.25,0.0003
347,2842624,34.59309697151184,34.59309697151184,32.09146022796631,44.15690302848816,46.65853977203369,0.0019999999999999983,0.25,0.0003
348,2850816,34.223706126213074,34.223706126213074,32.07546830177307,44.526293873786926,46.67453169822693,0.0019999999999999983,0.25,0.0003
349,2859008,33.79462122917175,33.79462122917175,31.96456491947174,44.95537877082825,46.78543508052826,0.0019999999999999983,0.25,0.0003
350,2867200,33.48227798938751,33.48227798938751,32.14338183403015,45.26772201061249,46.60661816596985,0.0019999999999999983,0.25,0.0003
351,2875392,33.76028001308441,33.76028001308441,32.64975905418396,44.98971998691559,46.10024094581604,0.0019999999999999983,0.25,0.0003
352,2883584,33.41631054878235,33.41631054878235,32.23946154117584,45.33368945121765,46.51053845882416,0.0019999999999999983,0.25,0.0003
353,2891776,33.747098445892334,33.747098445892334,32.700703144073486,45.002901554107666,46.049296855926514,0.0019999999999999983,0.25,0.0003
354,2899968,33.42222332954407,33.42222332954407,32.60073125362396,45.32777667045593,46.14926874637604,0.0019999999999999983,0.25,0.0003
355,2908160,33.06819558143616,33.06819558143616,32.38019108772278,45.68180441856384,46.36980891227722,0.0019999999999999983,0.25,0.0003
356,2916352,32.83221185207367,32.83221185207367,31.698403358459473,45.91778814792633,47.05159664154053,0.0019999999999999983,0.25,0.0003
357,2924544,32.459372878074646,32.459372878074646,32.007328271865845,46.290627121925354,46.742671728134155,0.0019999999999999983,0.25,0.0003
358,2932736,32.11591303348541,32.11591303348541,31.86979055404663,46.63408696651459,46.88020944595337,0.0019999999999999983,0.25,0.0003
359,2940928,32.448140382766724,32.448140382766724,32.054851055145264,46.301859617233276,46.695148944854736,0.0019999999999999983,0.25,0.0003
360,2949120,32.080445289611816,32.080445289611816,31.615830063819885,46.669554710388184,47.134169936180115,0.0019999999999999983,0.25,0.0003
361,2957312,32.426387667655945,32.426387667655945,32.37444519996643,46.323612332344055,46.37555480003357,0.0019999999999999983,0.25,0.0003
362,2965504,32.766003012657166,32.766003012657166,31.914181113243103,45.983996987342834,46.8358188867569,0.0019999999999999983,0.25,0.0003
363,2973696,33.08754324913025,33.08754324913025,32.064051032066345,45.66245675086975,46.685948967933655,0.0019999999999999983,0.25,0.0003
364,2981888,33.37498068809509,33.37498068809509,32.29205667972565,45.37501931190491,46.45794332027435,0.0019999999999999983,0.25,0.0003
365,2990080,33.716822266578674,33.716822266578674,31.98512852191925,45.033177733421326,46.76487147808075,0.0019999999999999983,0.25,0.0003
366,2998272,33.97516071796417,33.97516071796417,31.84208035469055,44.77483928203583,46.90791964530945,0.0019999999999999983,0.25,0.0003
367,3006464,34.32863712310791,34.32863712310791,32.76337444782257,44.42136287689209,45.98662555217743,0.0019999999999999983,0.25,0.0003
368,3014656,34.00042116641998,34.00042116641998,32.83024489879608,44.74957883358002,45.91975510120392,0.0019999999999999983,0.25,0.0003
369,3022848,33.61774742603302,33.61774742603302,31.615728735923767,45.13225257396698,47.13427126407623,0.0019999999999999983,0.25,0.0003
370,3031040,33.973917961120605,33.973917961120605,31.834927797317505,44.776082038879395,46.915072202682495,0.0019999999999999983,0.25,0.0003
371,3039232,33.78595173358917,33.78595173358917,32.33378887176514,44.96404826641083,46.41621112823486,0.0019999999999999983,0.25,0.0003
372,3047424,34.14214611053467,34.14214611053467,32.421884536743164,44.60785388946533,46.328115463256836,0.0019999999999999983,0.25,0.0003
373,3055616,33.81380498409271,33.81380498409271,31.797120571136475,44.93619501590729,46.952879428863525,0.0019999999999999983,0.25,0.0003
374,3063808,34.20094907283783,34.20094907283783,32.5591778755188,44.54905092716217,46.1908221244812,0.0019999999999999983,0.25,0.0003
375,3072000,34.13739860057831,34.13739860057831,32.43820130825043,44.61260139942169,46.31179869174957,0.0019999999999999983,0.25,0.0003
376,3080192,34.4391143321991,34.4391143321991,32.32946753501892,44.3108856678009,46.42053246498108,0.0019999999999999983,0.25,0.0003
377,3088384,34.05964732170105,34.05964732170105,32.72736728191376,44.69035267829895,46.02263271808624,0.0019999999999999983,0.25,0.0003
378,3096576,33.83531332015991,33.83531332015991,32.242671251297,44.91468667984009,46.507328748703,0.0019999999999999983,0.25,0.0003
379,3104768,33.636311292648315,33.636311292648315,31.973761916160583,45.113688707351685,46.77623808383942,0.0019999999999999983,0.25,0.0003
380,3112960,34.00905787944794,34.00905787944794,32.12099730968475,44.74094212055206,46.62900269031525,0.0019999999999999983,0.25,0.0003
381,3121152,33.70617985725403,33.70617985725403,32.02963829040527,45.04382014274597,46.72036170959473,0.0019999999999999983,0.25,0.0003
382,3129344,33.54282736778259,33.54282736778259,32.056689858436584,45.20717263221741,46.693310141563416,0.0019999999999999983,0.25,0.0003
383,3137536,33.2885867357254,33.2885867357254,32.12041616439819,45.4614132642746,46.62958383560181,0.0019999999999999983,0.25,0.0003
384,3145728,33.0015903711319,33.0015903711319,31.57142162322998,45.7484096288681,47.17857837677002,0.0019999999999999983,0.25,0.0003
385,3153920,32.675761580467224,32.675761580467224,32.28745520114899,46.074238419532776,46.46254479885101,0.0019999999999999983,0.25,0.0003
386,3162112,32.59950637817383,32.59950637817383,31.533751487731934,46.15049362182617,47.216248512268066,0.0019999999999999983,0.25,0.0003
387,3170304,32.92940616607666,32.92940616607666,31.973460912704468,45.82059383392334,46.77653908729553,0.0019999999999999983,0.25,0.0003
388,3178496,33.220816254615784,33.220816254615784,32.10608422756195,45.529183745384216,46.64391577243805,0.0019999999999999983,0.25,0.0003
389,3186688,32.92715013027191,32.92715013027191,31.96612060070038,45.82284986972809,46.78387939929962,0.0019999999999999983,0.25,0.0003
390,3194880,32.59126603603363,32.59126603603363,31.74021601676941,46.15873396396637,47.00978398323059,0.0019999999999999983,0.25,0.0003
391,3203072,32.9514479637146,32.9514479637146,31.760588884353638,45.7985520362854,46.98941111564636,0.0019999999999999983,0.25,0.0003
392,3211264,33.3222097158432,33.3222097158432,31.783778071403503,45.4277902841568,46.9662219285965,0.0019999999999999983,0.25,0.0003
393,3219456,33.65374565124512,33.65374565124512,32.0140278339386,45.09625434875488,46.7359721660614,0.0019999999999999983,0.25,0.0003
394,3227648,33.82422089576721,33.82422089576721,32.73772656917572,44.92577910423279,46.01227343082428,0.0019999999999999983,0.25,0.0003
395,3235840,34.08213913440704,34.08213913440704,31.893638372421265,44.66786086559296,46.856361627578735,0.0019999999999999983,0.25,0.0003
396,3244032,33.74059855937958,33.74059855937958,32.66432344913483,45.00940144062042,46.08567655086517,0.0019999999999999983,0.25,0.0003
397,3252224,34.073103070259094,34.073103070259094,31.945983171463013,44.676896929740906,46.80401682853699,0.0019999999999999983,0.25,0.0003
398,3260416,33.757511377334595,33.757511377334595,32.591060400009155,44.992488622665405,46.158939599990845,0.0019999999999999983,0.25,0.0003
399,3268608,33.39399755001068,33.39399755001068,32.66249358654022,45.35600244998932,46.08750641345978,0.0019999999999999983,0.25,0.0003
400,3276800,33.578011989593506,33.578011989593506,31.66000008583069,45.171988010406494,47.08999991416931,0.0019999999999999983,0.25,0.0003
401,3284992,33.90718162059784,33.90718162059784,32.1266508102417,44.84281837940216,46.6233491897583,0.0019999999999999983,0.25,0.0003
402,3293184,34.16628301143646,34.16628301143646,32.17090427875519,44.58371698856354,46.57909572124481,0.0019999999999999983,0.25,0.0003
403,3301376,34.4677871465683,34.4677871465683,32.02397286891937,44.2822128534317,46.72602713108063,0.0019999999999999983,0.25,0.0003
404,3309568,34.10704791545868,34.10704791545868,32.43220806121826,44.64295208454132,46.31779193878174,0.0019999999999999983,0.25,0.0003
405,3317760,33.80152940750122,33.80152940750122,32.64100909233093,44.94847059249878,46.10899090766907,0.0019999999999999983,0.25,0.0003
406,3325952,34.17496740818024,34.17496740818024,32.48976528644562,44.57503259181976,46.26023471355438,0.0019999999999999983,0.25,0.0003
407,3334144,34.48898255825043,34.48898255825043,31.440842747688293,44.26101744174957,47.30915725231171,0.0019999999999999983,0.25,0.0003
408,3342336,34.133455753326416,34.133455753326416,31.696683764457703,44.616544246673584,47.0533162355423,0.0019999999999999983,0.25,0.0003
409,3350528,34.43370223045349,34.43370223045349,32.15772271156311,44.31629776954651,46.59227728843689,0.0019999999999999983,0.25,0.0003
410,3358720,34.10690784454346,34.10690784454346,32.31532335281372,44.64309215545654,46.43467664718628,0.0019999999999999983,0.25,0.0003
411,3366912,33.74110817909241,33.74110817909241,32.210147976875305,45.00889182090759,46.539852023124695,0.0019999999999999983,0.25,0.0003
412,3375104,34.052783846855164,34.052783846855164,32.1579909324646,44.697216153144836,46.5920090675354,0.0019999999999999983,0.25,0.0003
413,3383296,34.423277378082275,34.423277378082275,32.43320047855377,44.326722621917725,46.31679952144623,0.0019999999999999983,0.25,0.0003
414,3391488,34.71833527088165,34.71833527088165,31.83212637901306,44.03166472911835,46.91787362098694,0.0019999999999999983,0.25,0.0003
415,3399680,34.45864975452423,34.45864975452423,32.191762924194336,44.29135024547577,46.558237075805664,0.0019999999999999983,0.25,0.0003
416,3407872,34.09612238407135,34.09612238407135,32.67819941043854,44.65387761592865,46.07180058956146,0.0019999999999999983,0.25,0.0003
417,3416064,33.71901273727417,33.71901273727417,32.17276692390442,45.03098726272583,46.57723307609558,0.0019999999999999983,0.25,0.0003
418,3424256,33.923030495643616,33.923030495643616,32.37155735492706,44.826969504356384,46.37844264507294,0.0019999999999999983,0.25,0.0003
419,3432448,33.60430955886841,33.60430955886841,31.860167384147644,45.14569044113159,46.889832615852356,0.0019999999999999983,0.25,0.0003
420,3440640,33.83419573307037,33.83419573307037,31.306857466697693,44.91580426692963,47.44314253330231,0.0019999999999999983,0.25,0.0003
421,3448832,33.52829575538635,33.52829575538635,32.316619753837585,45.22170424461365,46.433380246162415,0.0019999999999999983,0.25,0.0003
422,3457024,33.2123076915741,33.2123076915741,32.19257950782776,45.5376923084259,46.55742049217224,0.0019999999999999983,0.25,0.0003
423,3465216,32.88428544998169,32.88428544998169,32.04866409301758,45.86571455001831,46.70133590698242,0.0019999999999999983,0.25,0.0003
424,3473408,33.11279773712158,33.11279773712158,32.16942608356476,45.63720226287842,46.58057391643524,0.0019999999999999983,0.25,0.0003
425,3481600,33.42800199985504,33.42800199985504,32.09295630455017,45.32199800014496,46.65704369544983,0.0019999999999999983,0.25,0.0003
426,3489792,33.75397980213165,33.75397980213165,31.953707933425903,44.99602019786835,46.7962920665741,0.0019999999999999983,0.25,0.0003
427,3497984,34.028897285461426,34.028897285461426,32.47551083564758,44.721102714538574,46.27448916435242,0.0019999999999999983,0.25,0.0003
428,3506176,34.40235614776611,34.40235614776611,31.901726722717285,44.34764385223389,46.848273277282715,0.0019999999999999983,0.25,0.0003
429,3514368,34.68842267990112,34.68842267990112,32.135671973228455,44.06157732009888,46.614328026771545,0.0019999999999999983,0.25,0.0003
430,3522560,34.34943914413452,34.34943914413452,32.43358790874481,44.40056085586548,46.31641209125519,0.0019999999999999983,0.25,0.0003
